retention_volume_mL,molecular_weight_g/mol,peak,gene,replicate
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
,,3,V14L,2
10.01584625,47101.09766,0,av,2
10.01817989,48294.3125,0,av,2
10.02051353,49251.24219,0,av,2
10.02284718,50165.85938,0,av,2
10.02518082,50581.57031,0,av,2
10.02751446,50558.03906,0,av,2
10.0298481,49940.35938,0,av,2
10.03218174,49474.375,0,av,2
10.03451538,49134.19531,0,av,2
10.03684902,48790.75391,0,av,2
10.03918266,48440.27734,0,av,2
10.0415163,48361.37891,0,av,2
10.04384995,48468.99609,0,av,2
10.04618359,48331.58594,0,av,2
10.04851723,48122.52344,0,av,2
10.05085087,47815.00391,0,av,2
10.05318451,47604.92969,0,av,2
10.05551815,47445.79297,0,av,2
10.05785179,47365.32422,0,av,2
10.06018543,47205.59766,0,av,2
10.06251907,46999.34375,0,av,2
10.06485271,46775.70703,0,av,2
10.06718636,46627.40234,0,av,2
10.06952,47003.66406,0,av,2
10.07185364,47565.08594,0,av,2
10.07418728,48313.70703,0,av,2
10.07652092,49372.00781,0,av,2
10.07885456,50451.30859,0,av,2
10.0811882,51152.80859,0,av,2
10.08352184,51835.79688,0,av,2
10.08585548,52310.66016,0,av,2
10.08818913,52625.40625,0,av,2
10.09052277,52819.66797,0,av,2
10.09285641,52914.34375,0,av,2
10.09519005,52862.27344,0,av,2
10.09752369,52716.40625,0,av,2
10.09985733,52363.79297,0,av,2
10.10219097,52098.625,0,av,2
10.10452461,51917.14844,0,av,2
10.10685825,52035.6875,0,av,2
10.10919189,52114.98438,0,av,2
10.11152554,52201.69531,0,av,2
10.11385918,52181.63281,0,av,2
10.11619282,51756.07031,0,av,2
10.11852646,51224.65234,0,av,2
10.1208601,50779.78125,0,av,2
10.12319374,50559.22656,0,av,2
10.12552738,50347.52734,0,av,2
10.12786102,50309.70703,0,av,2
10.13019466,50439.14844,0,av,2
10.13252831,50795.68359,0,av,2
10.13486195,50974.19141,0,av,2
10.13719559,51101.17578,0,av,2
10.13952923,51363.82031,0,av,2
10.14186287,51681.90234,0,av,2
10.14419651,51937.72266,0,av,2
10.14653015,52129.71094,0,av,2
10.14886379,52233.46875,0,av,2
10.15119743,52095.26563,0,av,2
10.15353107,51752.87109,0,av,2
10.15586472,51452,0,av,2
10.15819836,51101.96094,0,av,2
10.160532,50878.60938,0,av,2
10.16286564,50689.88672,0,av,2
10.16519928,50820.15625,0,av,2
10.16753292,50862.25391,0,av,2
10.16986656,50935.33984,0,av,2
10.1722002,51079.27344,0,av,2
10.17453384,51433.13281,0,av,2
10.17686749,51657.80078,0,av,2
10.17920113,51874.25391,0,av,2
10.18153477,52316.56641,0,av,2
10.18386841,52761.80859,0,av,2
10.18620205,53111.41797,0,av,2
10.18853569,53276.19141,0,av,2
10.19086933,53461.28516,0,av,2
10.19320297,53498.21484,0,av,2
10.19553661,53420.91406,0,av,2
10.19787025,53375.53906,0,av,2
10.2002039,53435.32813,0,av,2
10.20253754,53432.86719,0,av,2
10.20487118,53444.30859,0,av,2
10.20720482,53712.84375,0,av,2
10.20953846,54063.22656,0,av,2
10.2118721,54310.09375,0,av,2
10.21420574,54332.65234,0,av,2
10.21653938,54229.05859,0,av,2
10.21887302,54137.3125,0,av,2
10.22120667,53738.17578,0,av,2
10.22354031,53225.0625,0,av,2
10.22587395,52876.97266,0,av,2
10.22820759,52586.31641,0,av,2
10.23054123,52244.56641,0,av,2
10.23287487,52127.90234,0,av,2
10.23520851,52234.1875,0,av,2
10.23754215,52368.89844,0,av,2
10.23987579,52572.07422,0,av,2
10.24220943,52812.40234,0,av,2
10.24454308,52949.64844,0,av,2
10.24687672,52821.58594,0,av,2
10.24921036,52683.51563,0,av,2
10.251544,52498.44922,0,av,2
10.25387764,52068.85156,0,av,2
10.25621128,51695.15625,0,av,2
10.25854492,51335.71484,0,av,2
10.26087856,51114.07031,0,av,2
10.2632122,50851.16797,0,av,2
10.26554585,50595.25,0,av,2
10.26787949,50454.77344,0,av,2
10.27021313,50432.82813,0,av,2
10.27254677,50546.45313,0,av,2
10.27488041,50717.87109,0,av,2
10.27721405,51079.91797,0,av,2
10.27954769,51437.19141,0,av,2
10.28188133,51762.06641,0,av,2
10.28421497,51809.81641,0,av,2
10.28654861,51772.89453,0,av,2
10.28888226,51657.94531,0,av,2
10.2912159,51433.77734,0,av,2
10.29354954,51294.53906,0,av,2
10.29588318,51227,0,av,2
10.29821682,51489.84766,0,av,2
10.30055046,51970.99219,0,av,2
10.3028841,52357.41406,0,av,2
10.30521774,52739.91406,0,av,2
10.30755138,53171.21094,0,av,2
10.30988503,53412.80469,0,av,2
10.31221867,53284.11328,0,av,2
10.31455231,53148.16797,0,av,2
10.31688595,52978.9375,0,av,2
10.31921959,52555.86719,0,av,2
10.32155323,52048.59766,0,av,2
10.32388687,51631.48828,0,av,2
10.32622051,51237.63672,0,av,2
10.32855415,50877.46484,0,av,2
10.33088779,50837.01953,0,av,2
10.33322144,50941.51172,0,av,2
10.33555508,51147.32422,0,av,2
10.33788872,51512.10938,0,av,2
10.34022236,51888.69531,0,av,2
10.342556,52012.81641,0,av,2
10.34488964,51418.11719,0,av,2
10.34722328,50677.39063,0,av,2
10.34955692,49914.19531,0,av,2
10.35189056,49232.98047,0,av,2
10.35422421,48883.80859,0,av,2
10.35655785,49265.23047,0,av,2
10.35889149,50186.35547,0,av,2
10.36122513,51342.65625,0,av,2
10.36355877,52556.87891,0,av,2
10.36589241,53761.37109,0,av,2
10.36822605,54525.96094,0,av,2
10.37055969,54784.53125,0,av,2
10.37289333,54588.15234,0,av,2
10.37522697,54269.22656,0,av,2
10.37756062,53741.29297,0,av,2
10.37989426,53235.20703,0,av,2
10.3822279,52762.30078,0,av,2
10.38456154,52303.45703,0,av,2
10.38689518,51881.57031,0,av,2
10.38922882,51587.57813,0,av,2
10.39156246,51592.26953,0,av,2
10.3938961,51688.78906,0,av,2
10.39622974,51785.36328,0,av,2
