retention_volume_mL,refractive_index_mV,ultraviolet_mV,right_angle_light_scatter_mV,gene,replicate
16.83733368,19.81456947,1.736012936,81.77199554,amac,2
16.84199905,19.31173897,1.57126987,81.76950073,amac,2
16.84666634,18.82040787,1.719379902,81.7674942,amac,2
16.85133362,18.34087944,1.627753615,81.7661972,amac,2
16.85599899,17.87604904,1.625648975,81.76660156,amac,2
16.86066628,17.42001915,1.542926788,81.76709747,amac,2
16.86533356,16.97089005,1.581402063,81.76839447,amac,2
16.86999893,16.53066063,1.590599179,81.76889801,amac,2
16.87466621,16.10192871,1.589871764,81.76899719,amac,2
16.8793335,15.68589973,1.545966268,81.76929474,amac,2
16.88399887,15.276371,1.630533695,81.77119446,amac,2
16.88866615,14.87363911,1.610812902,81.77479553,amac,2
16.89333344,14.48031139,1.666782022,81.77890015,amac,2
16.89799881,14.0948801,1.596392989,81.7818985,amac,2
16.90266609,13.71765041,1.573010445,81.78340149,amac,2
16.90733337,13.34852314,1.605434537,81.78509521,amac,2
16.91199875,12.99189281,1.545524597,81.78659821,amac,2
16.91666603,12.64356327,1.577790856,81.78779602,amac,2
16.92133331,12.30203056,1.524222851,81.7881012,amac,2
16.92599869,11.97210312,1.574075699,81.78730011,amac,2
16.93066597,11.64877129,1.455441356,81.78469849,amac,2
16.93533325,11.33424377,1.515338898,81.78170013,amac,2
16.93999863,11.02451134,1.473363042,81.77859497,amac,2
16.94466591,10.72738266,1.508065581,81.77709961,amac,2
16.94933319,10.44145393,1.57126987,81.77600098,amac,2
16.95399857,10.16082287,1.512221813,81.77700043,amac,2
16.95866585,9.886994362,1.531886339,81.77859497,amac,2
16.96333313,9.622763634,1.537835121,81.78099823,amac,2
16.9679985,9.364232063,1.630533695,81.78229523,amac,2
16.97266579,9.107405663,1.422353148,81.7831955,amac,2
16.97733307,8.858174324,1.477674723,81.78289795,amac,2
16.98199844,8.615145683,1.496532321,81.78089905,amac,2
16.98666573,8.381214142,1.559942722,81.77899933,amac,2
16.99133301,8.150682449,1.449831247,81.77709961,amac,2
16.99600029,7.928653717,1.455831051,81.77539825,amac,2
17.00066566,7.715623856,1.450246811,81.77179718,amac,2
17.00533295,7.503795624,1.521131754,81.76839447,amac,2
17.01000023,7.300366879,1.368518949,81.76580048,amac,2
17.0146656,7.098933697,1.444455028,81.76519775,amac,2
17.01933289,6.912305355,1.439572215,81.76519775,amac,2
17.02400017,6.72367382,1.489259243,81.76609802,amac,2
17.02866554,6.538544655,1.376542926,81.7677002,amac,2
17.03333282,6.358214378,1.433546782,81.76919556,amac,2
17.03800011,6.184486866,1.505571842,81.77089691,amac,2
17.04266548,6.00925684,1.53661418,81.77330017,amac,2
17.04733276,5.842026234,1.361923218,81.77549744,amac,2
17.05200005,5.689497471,1.410822272,81.77669525,amac,2
17.05666542,5.535167694,1.534847617,81.77669525,amac,2
17.0613327,5.386335373,1.415185332,81.77629852,amac,2
17.06599998,5.240905762,1.386436939,81.77589417,amac,2
17.07066536,5.104077816,1.368311167,81.77519989,amac,2
17.07533264,4.971446514,1.402200222,81.77420044,amac,2
17.07999992,4.840116024,1.416613698,81.77339935,amac,2
17.0846653,4.710887432,1.407524109,81.77309418,amac,2
17.08933258,4.590756416,1.357898235,81.77249908,amac,2
17.09399986,4.472327232,1.440507293,81.77189636,amac,2
17.09866524,4.349499702,1.460168362,81.771698,amac,2
17.10333252,4.240767002,1.408952355,81.77349854,amac,2
17.1079998,4.136040211,1.439364552,81.7756958,amac,2
17.11266518,4.026209354,1.438559413,81.77759552,amac,2
17.11733246,3.921879053,1.417470694,81.77890015,amac,2
17.12199974,3.815847397,1.459441185,81.78009796,amac,2
17.12666512,3.712619781,1.393604279,81.78039551,amac,2
17.1313324,3.616689444,1.381970406,81.77939606,amac,2
17.13599968,3.52056098,1.451207757,81.77739716,amac,2
17.14066696,3.429830074,1.397577643,81.77610016,amac,2
17.14533234,3.345698595,1.547602773,81.7756958,amac,2
17.14999962,3.255669832,1.487441182,81.77479553,amac,2
17.1546669,3.170138359,1.45790875,81.77359772,amac,2
17.15933228,3.091012001,1.385735869,81.771698,amac,2
17.16399956,3.013682127,1.343928218,81.77050018,amac,2
17.16866684,2.939152241,1.329153657,81.76940155,amac,2
17.17333221,2.866720676,1.374309778,81.76909637,amac,2
17.1779995,2.790989161,1.376179338,81.76879883,amac,2
17.18266678,2.717760324,1.307706833,81.76929474,amac,2
17.18733215,2.644130707,1.382126093,81.77399445,amac,2
17.19199944,2.572000504,1.322039247,81.77939606,amac,2
17.19666672,2.504970312,1.344499469,81.78450012,amac,2
17.20133209,2.441442013,1.380360365,81.7851944,amac,2
17.20599937,2.377212048,1.265776873,81.7858963,amac,2
17.21066666,2.312081575,1.46325922,81.78559875,amac,2
17.21533203,2.249453783,1.337878108,81.78469849,amac,2
17.21999931,2.18792057,1.286339045,81.78309631,amac,2
17.2246666,2.125891447,1.278680086,81.78160095,amac,2
17.22933197,2.065663099,1.234079123,81.78029633,amac,2
17.23399925,2.008131504,1.389241576,81.77489471,amac,2
17.23866653,1.956703544,1.287247658,81.7696991,amac,2
17.24333191,1.905271769,1.280081987,81.76429749,amac,2
17.24799919,1.849643826,1.270553946,81.76369476,amac,2
17.25266647,1.796812057,1.318741679,81.76390076,amac,2
17.25733185,1.749782443,1.422353148,81.76469421,amac,2
17.26199913,1.700353265,1.298671484,81.7654953,amac,2
17.26666641,1.649825573,1.454402447,81.76679993,amac,2
17.27133179,1.605893493,1.296075225,81.76819611,amac,2
17.27599907,1.564666033,1.383138895,81.76929474,amac,2
17.28066635,1.523133397,1.367142558,81.76940155,amac,2
17.28533363,1.481303096,1.370804071,81.7696991,amac,2
17.28999901,1.440174818,1.253133893,81.77019501,amac,2
17.29466629,1.408045411,1.213000417,81.76999664,amac,2
17.29933357,1.374916553,1.337540627,81.76860046,amac,2
17.30399895,1.337484717,1.377399921,81.76670074,amac,2
17.30866623,1.30655694,1.299787879,81.76449585,amac,2
17.31333351,1.275625229,1.250849366,81.76169586,amac,2
17.31799889,1.242793918,1.168432236,81.75939941,amac,2
17.32266617,1.211663961,1.214947343,81.75849915,amac,2
17.32733345,1.182735085,1.317157865,81.76059723,amac,2
17.33199883,1.150105953,1.354964018,81.76279449,amac,2
17.33666611,1.121577621,1.212143779,81.76469421,amac,2
17.34133339,1.087945104,1.346421003,81.76570129,amac,2
17.34599876,1.060618401,1.224526048,81.76719666,amac,2
17.35066605,1.035988688,1.310926437,81.76850128,amac,2
17.35533333,1.00935626,1.425158024,81.76899719,amac,2
17.3599987,0.984726489,1.268217325,81.76899719,amac,2
17.36466599,0.956198156,1.250641704,81.76839447,amac,2
17.36933327,0.929966271,1.34296751,81.76629639,amac,2
17.37399864,0.905538678,1.272890449,81.76300049,amac,2
17.37866592,0.88520813,1.290051699,81.7602005,amac,2
17.38333321,0.866777301,1.197010398,81.75930023,amac,2
17.38799858,0.850249946,1.29765892,81.75930023,amac,2
17.39266586,0.827619135,1.187120676,81.75889587,amac,2
17.39733315,0.806788802,1.331282854,81.75830078,amac,2
17.40199852,0.792760134,1.284261942,81.75830078,amac,2
17.4066658,0.780528188,1.401628971,81.75830078,amac,2
17.41133308,0.769097269,1.292933583,81.75809479,amac,2
17.41599846,0.74996835,1.168639898,81.75839996,amac,2
17.42066574,0.736340225,1.275019407,81.75920105,amac,2
17.42533302,0.723108768,1.195297122,81.76059723,amac,2
17.43000031,0.709679008,1.256379008,81.76119995,amac,2
17.43466568,0.700651407,1.352003813,81.76179504,amac,2
17.43933296,0.688819945,1.23849237,81.76249695,amac,2
17.44400024,0.673288286,1.217880607,81.76309967,amac,2
17.44866562,0.654361546,1.280964732,81.7634964,amac,2
17.4533329,0.637929559,1.163293004,81.76329803,amac,2
17.45800018,0.620200634,1.300462961,81.76319885,amac,2
17.46266556,0.607671082,1.177205205,81.76259613,amac,2
17.46733284,0.590041339,1.278680086,81.76129913,amac,2
17.47200012,0.573811591,1.179593325,81.75959778,amac,2
17.4766655,0.560179591,1.216374993,81.75830078,amac,2
17.48133278,0.54674983,1.127917171,81.75759888,amac,2
17.48600006,0.543921113,1.248045564,81.75979614,amac,2
17.49066544,0.539490163,1.345901608,81.76279449,amac,2
17.49533272,0.527960122,1.212714791,81.7654953,amac,2
17.5,0.516533077,1.209262371,81.76589966,amac,2
17.50466537,0.506700516,1.233430147,81.76570129,amac,2
17.50933266,0.493072391,1.294361591,81.76480103,amac,2
17.51399994,0.481141776,1.194414616,81.76369476,amac,2
17.51866531,0.471511424,1.210612297,81.76229858,amac,2
17.5233326,0.458081663,1.137675762,81.76129913,amac,2
17.52799988,0.447951585,1.121662617,81.75999451,amac,2
17.53266525,0.436223149,1.30339694,81.75669861,amac,2
17.53733253,0.426894188,1.186393857,81.7532959,amac,2
17.54199982,0.419064373,1.242827654,81.75049591,amac,2
17.54666519,0.411032379,1.318741679,81.75099945,amac,2
17.55133247,0.39890343,1.129993439,81.75180054,amac,2
17.55599976,0.39087525,1.206614614,81.75270081,amac,2
17.56066513,0.376945734,1.177205205,81.75279999,amac,2
17.56533241,0.360513777,1.332659006,81.7532959,amac,2
17.56999969,0.350982636,1.223877072,81.75360107,amac,2
17.57466698,0.335153401,1.183979869,81.75349426,amac,2
17.57933235,0.325423867,1.162176847,81.75309753,amac,2
17.58399963,0.313893825,1.29155755,81.7532959,amac,2
17.58866692,0.306464553,1.197529435,81.75389862,amac,2
17.59333229,0.296834201,1.267204881,81.75339508,amac,2
17.59799957,0.291205466,1.292128682,81.75229645,amac,2
17.60266685,0.279274881,1.221904159,81.75170135,amac,2
17.60733223,0.271246701,1.217387438,81.75239563,amac,2
17.61199951,0.25971663,1.252562761,81.75309753,amac,2
17.61666679,0.24488686,1.262168288,81.75279999,amac,2
17.62133217,0.237255424,1.218451619,81.75239563,amac,2
17.62599945,0.222227275,1.287247658,81.75189972,amac,2
17.63066673,0.213096663,1.338605165,81.7519989,amac,2
17.63533211,0.203664675,1.130564451,81.75209808,amac,2
17.63999939,0.198337317,1.182396531,81.75239563,amac,2
17.64466667,0.193807229,1.198074579,81.75229645,amac,2
17.64933205,0.188376859,1.224526048,81.75189972,amac,2
17.65399933,0.182248414,1.312094808,81.75119781,amac,2
17.65866661,0.175715595,1.227848768,81.75009918,amac,2
17.66333199,0.17078878,1.296282887,81.75019836,amac,2
17.66799927,0.161158442,1.250330091,81.75099945,amac,2
17.67266655,0.155525893,1.246280313,81.75159454,amac,2
17.67733192,0.152098253,1.252199292,81.75059509,amac,2
17.68199921,0.148868963,1.235506892,81.74959564,amac,2
17.68666649,0.1387389,1.28145802,81.75019836,amac,2
17.69133186,0.13330853,1.280081987,81.75180054,amac,2
17.69599915,0.128877625,1.231535077,81.75289917,amac,2
17.70066643,0.1266478,1.182811975,81.75309753,amac,2
17.7053318,0.121419609,1.251498342,81.75349426,amac,2
17.70999908,0.117389247,1.238102913,81.7539978,amac,2
17.71466637,0.116757773,1.238310575,81.75409698,amac,2
17.71933365,0.11183095,1.143904805,81.75370026,amac,2
17.72399902,0.1055995,1.333360076,81.75319672,amac,2
17.72866631,0.095869973,1.347641349,81.75270081,amac,2
17.73333359,0.090241246,1.205187082,81.75170135,amac,2
17.73799896,0.082110085,1.268918276,81.75069427,amac,2
17.74266624,0.076679721,1.355976701,81.74959564,amac,2
17.74733353,0.066149108,1.29238832,81.74909973,amac,2
17.7519989,0.063820094,1.243372798,81.74890137,amac,2
17.75666618,0.0552922,1.282833934,81.7492981,amac,2
17.76133347,0.04516213,1.214791536,81.74980164,amac,2
17.76599884,0.043130662,1.210923791,81.75059509,amac,2
17.77066612,0.032802232,1.249213815,81.75119781,amac,2
17.7753334,0.03226994,1.187484145,81.75139618,amac,2
17.77999878,0.028941475,1.26144135,81.75149536,amac,2
17.78466606,0.028310003,1.13142097,81.75180054,amac,2
17.78933334,0.019579928,1.220684171,81.75249481,amac,2
17.79399872,0.016652007,1.286131382,81.75239563,amac,2
17.798666,0.009722469,1.077804208,81.75109863,amac,2
17.80333328,0.000191308,1.290700793,81.74879456,amac,2
17.80799866,-0.006238505,1.170508623,81.74720001,amac,2
17.81266594,-0.015765851,1.207627058,81.74620056,amac,2
17.81733322,-0.014097062,1.255911708,81.74639893,amac,2
17.8219986,-0.019027699,1.272423148,81.74689484,amac,2
17.82666588,-0.020856986,1.252562761,81.7480011,amac,2
17.83133316,-0.027687341,1.250330091,81.74879456,amac,2
17.83599854,-0.029116087,1.232002378,81.74990082,amac,2
17.84066582,-0.033447817,1.209703684,81.75099945,amac,2
17.8453331,-0.038176272,1.153352261,81.75229645,amac,2
17.84999847,-0.038605567,1.225746155,81.7539978,amac,2
17.85466576,-0.044337291,1.26144135,81.75509644,amac,2
17.85933304,-0.051266827,1.309991717,81.75609589,amac,2
17.86399841,-0.060897171,1.206458926,81.75559998,amac,2
17.8686657,-0.064424001,1.151717067,81.75569916,amac,2
17.87333298,-0.068854913,1.243165135,81.75619507,amac,2
17.87800026,-0.072583914,1.194881916,81.75679779,amac,2
17.88266563,-0.077915095,1.241295934,81.75640106,amac,2
17.88733292,-0.083646819,1.201189518,81.75519562,amac,2
17.8920002,-0.088173099,1.165836573,81.75429535,amac,2
17.89666557,-0.093805641,1.234598398,81.75270081,amac,2
17.90133286,-0.096233837,1.333204389,81.75139618,amac,2
17.90600014,-0.095663674,1.134327769,81.74959564,amac,2
17.91066551,-0.10049513,1.135936856,81.74829865,amac,2
17.91533279,-0.109324388,1.352003813,81.74559784,amac,2
17.92000008,-0.113255575,1.210612297,81.74279785,amac,2
17.92466545,-0.114684321,1.298178196,81.74069977,amac,2
17.92933273,-0.114514709,1.201189518,81.74060059,amac,2
17.93400002,-0.116843723,1.192338109,81.74209595,amac,2
17.93866539,-0.120874085,1.187769532,81.74369812,amac,2
17.94333267,-0.125503361,1.188340545,81.74489594,amac,2
17.94799995,-0.130334824,1.263544321,81.74549866,amac,2
17.95266533,-0.142463788,1.242256522,81.74569702,amac,2
17.95733261,-0.143892527,1.200177073,81.74629974,amac,2
17.96199989,-0.146923453,1.274707794,81.74679565,amac,2
17.96666527,-0.150454089,1.208146214,81.74720001,amac,2
17.97133255,-0.1534812,1.308278084,81.74669647,amac,2
17.97599983,-0.160014004,1.270995259,81.74620056,amac,2
17.98066521,-0.164643273,1.210430503,81.74539948,amac,2
17.98533249,-0.169570103,1.276784778,81.74469757,amac,2
17.98999977,-0.177701265,1.218088269,81.74430084,amac,2
17.99466515,-0.184230268,1.209262371,81.74409485,amac,2
17.99933243,-0.187161997,1.159607291,81.74449921,amac,2
18.00399971,-0.190490469,1.293660522,81.74549866,amac,2
18.00866508,-0.195020556,1.250122428,81.74679565,amac,2
18.01333237,-0.198650375,1.224032879,81.74789429,amac,2
18.01799965,-0.204580471,1.202539325,81.74829865,amac,2
18.02266693,-0.20631057,1.252562761,81.74849701,amac,2
18.02733231,-0.20733878,1.217724919,81.74839783,amac,2
18.03199959,-0.208469972,1.190936327,81.74819946,amac,2
18.03666687,-0.209799528,1.217023969,81.7477951,amac,2
18.04133224,-0.214131266,1.114369869,81.74759674,amac,2
18.04599953,-0.217658088,1.182396531,81.74739838,amac,2
18.05066681,-0.222790912,1.217387438,81.74610138,amac,2
18.05533218,-0.22491774,1.290856481,81.74430084,amac,2
18.05999947,-0.227651119,1.161476135,81.74269867,amac,2
18.06466675,-0.226779595,1.281665802,81.74259949,amac,2
18.06933212,-0.228208333,1.203966975,81.74319458,amac,2
18.0739994,-0.231738985,1.141465068,81.74409485,amac,2
18.07866669,-0.236867979,1.246410131,81.74440002,amac,2
18.08333206,-0.239597544,1.125996709,81.74420166,amac,2
18.08799934,-0.243227363,1.191118002,81.74389648,amac,2
18.09266663,-0.246757999,1.163396716,81.74430084,amac,2
18.097332,-0.251188904,1.230989933,81.74520111,amac,2
18.10199928,-0.251217663,1.110139489,81.74610138,amac,2
18.10666656,-0.254847497,1.211832285,81.74629974,amac,2
18.11133194,-0.254178166,1.211131454,81.74599457,amac,2
18.11599922,-0.252108812,1.214583874,81.74569702,amac,2
18.1206665,-0.249238402,1.16466856,81.74589539,amac,2
18.12533188,-0.245666072,1.092544317,81.74639893,amac,2
18.12999916,-0.243898109,1.201033711,81.74710083,amac,2
18.13466644,-0.240825504,1.21022284,81.7480011,amac,2
18.13933182,-0.241456985,1.207990408,81.74909973,amac,2
18.1439991,-0.245185986,1.170716286,81.74969482,amac,2
18.14866638,-0.249117166,1.172481179,81.75039673,amac,2
18.15333176,-0.251045644,1.218451619,81.75109863,amac,2
18.15799904,-0.260477632,1.195998073,81.75180054,amac,2
18.16266632,-0.265804976,1.244541049,81.75159454,amac,2
18.1673336,-0.267336726,1.225564361,81.75159454,amac,2
18.17199898,-0.268166572,1.169003248,81.75159454,amac,2
18.17666626,-0.270995289,1.140608549,81.75229645,amac,2
18.18133354,-0.273927033,1.141179562,81.75209808,amac,2
18.18599892,-0.276553601,1.154727817,81.75109863,amac,2
18.1906662,-0.279386163,1.179800987,81.75019836,amac,2
18.19533348,-0.279716253,1.104274392,81.74919891,amac,2
18.19999886,-0.276945025,1.203811288,81.74829865,amac,2
18.20466614,-0.274173796,1.207159877,81.74659729,amac,2
18.20933342,-0.274305522,1.284755349,81.7450943,amac,2
18.21399879,-0.270534843,1.163293004,81.74389648,amac,2
18.21866608,-0.26826334,1.10077095,81.74330139,amac,2
18.22333336,-0.266194016,1.14325583,81.74299622,amac,2
18.22799873,-0.271322995,1.208535671,81.74289703,amac,2
18.23266602,-0.274754465,1.187484145,81.74330139,amac,2
18.2373333,-0.277983755,1.135573506,81.74369812,amac,2
18.24199867,-0.278214663,1.131732345,81.74449921,amac,2
18.24666595,-0.2817415,1.191844821,81.74520111,amac,2
18.25133324,-0.277974635,1.124569178,81.74649811,amac,2
18.25599861,-0.27560395,1.113461494,81.7480011,amac,2
18.26066589,-0.279332936,1.177932024,81.7492981,amac,2
18.26533318,-0.279563874,1.187120676,81.74990082,amac,2
18.26999855,-0.276392102,1.185693026,81.74959564,amac,2
18.27466583,-0.268821955,1.186757207,81.74939728,amac,2
18.27933311,-0.268350989,1.093089342,81.74869537,amac,2
18.28399849,-0.267681658,1.200462699,81.7477951,amac,2
18.28866577,-0.271509856,1.072795987,81.74659729,amac,2
18.29333305,-0.271443218,1.289142966,81.74599457,amac,2
18.29799843,-0.277972221,1.159789085,81.74559784,amac,2
18.30266571,-0.281502873,1.181877494,81.74479675,amac,2
18.30733299,-0.278331071,1.133652925,81.74359894,amac,2
18.31200027,-0.279859006,1.138532162,81.74269867,amac,2
18.31666565,-0.277991861,1.175284505,81.74259949,amac,2
18.32133293,-0.275621146,1.168847442,81.7430954,amac,2
18.32600021,-0.275550723,1.224681854,81.74330139,amac,2
18.33066559,-0.280778915,1.149147511,81.74330139,amac,2
18.33533287,-0.282409847,1.123609066,81.74330139,amac,2
18.34000015,-0.282240212,1.112241626,81.74289703,amac,2
18.34466553,-0.281971425,1.150756717,81.74199677,amac,2
18.34933281,-0.28060019,1.130149245,81.74099731,amac,2
18.35400009,-0.280529737,1.159399629,81.74060059,amac,2
18.35866547,-0.279658228,1.283535004,81.74160004,amac,2
18.36333275,-0.282189429,1.104404211,81.74250031,amac,2
18.36800003,-0.284320086,1.114577413,81.74330139,amac,2
18.37266541,-0.277749389,1.178035855,81.74319458,amac,2
18.37733269,-0.270579815,1.191429615,81.7437973,amac,2
18.38199997,-0.270608574,1.151223898,81.74499512,amac,2
18.38666534,-0.272037297,1.134327769,81.74629974,amac,2
18.39133263,-0.273069322,1.007354975,81.74669647,amac,2
18.39599991,-0.273098081,1.149848342,81.74710083,amac,2
18.40066528,-0.275827646,1.137312412,81.74710083,amac,2
18.40533257,-0.274559379,1.143800855,81.74729919,amac,2
18.40999985,-0.275187045,1.193350434,81.74720001,amac,2
18.41466522,-0.277619064,1.102691293,81.74700165,amac,2
18.4193325,-0.279547513,1.068073034,81.74739838,amac,2
18.42399979,-0.281075448,1.205031276,81.74769592,amac,2
18.42866516,-0.28200829,1.126541615,81.74810028,amac,2
18.43333244,-0.285138369,1.092933536,81.74810028,amac,2
18.43799973,-0.280764967,1.174220324,81.74890137,amac,2
18.4426651,-0.281796992,1.273435712,81.75009918,amac,2
18.44733238,-0.279426306,1.127761483,81.75139618,amac,2
18.45199966,-0.27575478,1.204823613,81.75099945,amac,2
18.45666695,-0.273986816,1.035688996,81.75059509,amac,2
18.46133232,-0.269216686,1.097604871,81.75069427,amac,2
18.4659996,-0.270447046,1.158439279,81.75119781,amac,2
18.47066689,-0.269075811,1.114810944,81.75099945,amac,2
18.47533226,-0.266403764,1.182604194,81.74980164,amac,2
18.47999954,-0.262934446,1.198593736,81.75180054,amac,2
18.48466682,-0.266865611,1.124101996,81.75489807,amac,2
18.4893322,-0.265494376,1.035325646,81.75809479,amac,2
18.49399948,-0.269826114,1.192000628,81.75830078,amac,2
18.49866676,-0.267955124,1.038932443,81.7582016,amac,2
18.50333214,-0.267182797,1.152443647,81.75799561,amac,2
18.50799942,-0.263114572,1.151223898,81.75709534,amac,2
18.5126667,-0.261544973,1.159607291,81.75619507,amac,2
18.51733208,-0.267074496,1.227641106,81.75559998,amac,2
18.52199936,-0.272203505,1.16466856,81.75479889,amac,2
18.52666664,-0.278133601,1.183253169,81.75080109,amac,2
18.53133202,-0.27936396,1.157167435,81.74629974,amac,2
18.5359993,-0.282394886,1.205031276,81.74229431,amac,2
18.54066658,-0.278124481,1.11872983,81.74129486,amac,2
18.54533195,-0.285954297,1.129292727,81.74060059,amac,2
18.54999924,-0.287981927,1.146552086,81.74069977,amac,2
18.55466652,-0.291413397,1.075027585,81.74069977,amac,2
18.55933189,-0.291941881,1.129292727,81.74079895,amac,2
18.56399918,-0.290173888,1.1846807,81.7410965,amac,2
18.56866646,-0.290202647,1.08532989,81.74289703,amac,2
18.57333183,-0.290830314,1.128773689,81.7450943,amac,2
18.57799911,-0.296462834,1.117458105,81.74589539,amac,2
18.5826664,-0.296293229,1.173519492,81.74499512,amac,2
18.58733177,-0.302322507,1.124984503,81.74399567,amac,2
18.59199905,-0.302751809,1.263336658,81.74369812,amac,2
18.59666634,-0.305881888,1.067917347,81.74420166,amac,2
18.60133362,-0.312910616,1.246825457,81.74469757,amac,2
18.60599899,-0.313141555,1.072380662,81.74469757,amac,2
18.61066628,-0.312270015,1.108971715,81.74340057,amac,2
18.61533356,-0.315201759,1.182604194,81.74160004,amac,2
18.61999893,-0.313830525,1.153352261,81.7405014,amac,2
18.62466621,-0.313760102,1.022637486,81.74079895,amac,2
18.6293335,-0.315989912,1.090312481,81.74219513,amac,2
18.63399887,-0.317418665,1.149848342,81.74399567,amac,2
18.63866615,-0.321449041,1.078479052,81.74499512,amac,2
18.64333344,-0.323381305,1.099239826,81.74489594,amac,2
18.64799881,-0.33000949,1.164279342,81.74399567,amac,2
18.65266609,-0.333440959,1.140816092,81.74330139,amac,2
18.65733337,-0.340969414,1.210067034,81.74349976,amac,2
18.66199875,-0.343897313,1.109127402,81.74330139,amac,2
18.66666603,-0.347427964,1.174427986,81.74250031,amac,2
18.67133331,-0.35115698,1.148472667,81.74119568,amac,2
18.67599869,-0.361088663,1.190572977,81.73970032,amac,2
18.68066597,-0.363219321,1.10077095,81.73889923,amac,2
18.68533325,-0.360047549,1.144060373,81.73809814,amac,2
18.68999863,-0.358077377,1.159243941,81.73739624,amac,2
18.69466591,-0.356206417,1.114577413,81.73690033,amac,2
18.69933319,-0.356536537,1.108582497,81.73659515,amac,2
18.70399857,-0.359067738,1.112034082,81.73600006,amac,2
18.70866585,-0.366596162,1.185537338,81.73519897,amac,2
18.71333313,-0.372427076,1.079023957,81.73469543,amac,2
18.7179985,-0.374756098,1.060547709,81.73490143,amac,2
18.72266579,-0.373888373,1.114577413,81.73549652,amac,2
18.72733307,-0.376617938,1.093245029,81.73519897,amac,2
18.73199844,-0.381548584,1.147771955,81.73449707,amac,2
18.73666573,-0.385178417,1.128072977,81.73400116,amac,2
18.74133301,-0.387705773,1.034625053,81.73419952,amac,2
18.74599838,-0.392136693,1.04227972,81.73419952,amac,2
18.75066566,-0.395167619,1.10162735,81.73400116,amac,2
18.75533295,-0.396294981,1.196309447,81.73379517,amac,2
18.76000023,-0.397727549,1.127761483,81.73619843,amac,2
18.7646656,-0.404355735,1.119897723,81.73949432,amac,2
18.76933289,-0.411685824,1.079023957,81.74279785,amac,2
18.77400017,-0.416913986,1.160515666,81.7437973,amac,2
18.77866554,-0.417446285,1.149848342,81.74469757,amac,2
18.78333282,-0.419275582,1.172143817,81.7457962,amac,2
18.78800011,-0.420105398,1.0505054,81.74700165,amac,2
18.79266548,-0.421934694,1.088781357,81.74759674,amac,2
18.79733276,-0.423264265,1.154727817,81.74819946,amac,2
18.80200005,-0.424193263,1.155220866,81.74849701,amac,2
18.80666542,-0.430623084,1.153819323,81.74620056,amac,2
18.8113327,-0.430953205,1.144968748,81.74289703,amac,2
18.81599998,-0.431184143,1.120105386,81.73929596,amac,2
18.82066536,-0.431712598,1.13783145,81.73839569,amac,2
18.82533264,-0.436341882,1.140816092,81.73789978,amac,2
18.82999992,-0.438071996,1.191844821,81.73719788,amac,2
18.8346653,-0.439603716,1.157868266,81.73590088,amac,2
18.83933258,-0.43693167,1.209911466,81.73519897,amac,2
18.84399986,-0.437463969,1.187120676,81.7355957,amac,2
18.84866524,-0.439091086,1.146344423,81.73619843,amac,2
18.85333252,-0.439623356,1.086134434,81.73669434,amac,2
18.8579998,-0.443550736,1.168276429,81.73699951,amac,2
18.86266518,-0.445780575,1.21022284,81.7378006,amac,2
18.86733246,-0.449311197,1.121325016,81.73899841,amac,2
18.87199974,-0.450343221,1.225564361,81.7405014,amac,2
18.87666512,-0.452370882,1.079906225,81.74219513,amac,2
18.8813324,-0.453002363,0.971836269,81.74330139,amac,2
18.88599968,-0.4577308,1.150756717,81.74359894,amac,2
18.89066505,-0.456359565,1.239660382,81.74229431,amac,2
18.89533234,-0.451890796,1.167471766,81.74189758,amac,2
18.89999962,-0.454719514,1.168432236,81.74160004,amac,2
18.9046669,-0.452051282,1.248512864,81.74189758,amac,2
18.90933228,-0.453079492,1.146136761,81.7410965,amac,2
18.91399956,-0.458311498,1.122700691,81.74009705,amac,2
18.91866684,-0.458740771,1.131939888,81.73860168,amac,2
18.92333221,-0.45997116,1.208327889,81.73690033,amac,2
18.9279995,-0.459401011,1.070953488,81.73600006,amac,2
18.93266678,-0.460928917,1.17629683,81.73569489,amac,2
18.93733215,-0.4594585,1.097968221,81.73539734,amac,2
18.94199944,-0.462489426,1.141984105,81.73410034,amac,2
18.94666672,-0.457021177,1.162903666,81.73300171,amac,2
18.95133209,-0.456748575,1.104923248,81.73310089,amac,2
18.95599937,-0.459077597,0.958656907,81.73500061,amac,2
18.96066666,-0.45760718,1.139907718,81.73719788,amac,2
18.96533203,-0.462240249,1.1816957,81.7397995,amac,2
18.96999931,-0.461769283,1.127216458,81.74209595,amac,2
18.9746666,-0.462499946,1.07557261,81.74409485,amac,2
18.97933197,-0.464729756,1.209911466,81.7457962,amac,2
18.98399925,-0.467058778,1.107051253,81.74829865,amac,2
18.98866653,-0.466786176,1.14686358,81.75090027,amac,2
18.99333191,-0.468916833,1.123038054,81.75219727,amac,2
18.99799919,-0.473248541,1.248409033,81.75109863,amac,2
19.00266647,-0.474078387,1.130720139,81.74839783,amac,2
19.00733185,-0.477006316,1.25824821,81.74499512,amac,2
19.01199913,-0.477138042,1.124984503,81.74150085,amac,2
19.01666641,-0.478967339,1.109490752,81.73849487,amac,2
19.02133179,-0.479797184,1.125996709,81.73629761,amac,2
19.02599907,-0.47672841,1.23363781,81.73439789,amac,2
19.03066635,-0.478157133,1.197529435,81.7335968,amac,2
19.03533173,-0.483488321,1.138947487,81.73310089,amac,2
