gene,temperature,Cp_kJ/mol/K,replicate
av,54.944321,0.063287,1
av,54.977601,0.055784,1
av,55.010531,-0.076307,1
av,55.043373,-0.064307,1
av,55.07671,-0.081731,1
av,55.109766,-0.055591,1
av,55.143035,0.000917,1
av,55.17607,0.002024,1
av,55.209475,0.054978,1
av,55.242781,0.159039,1
av,55.276243,0.224716,1
av,55.309672,0.199676,1
av,55.343177,0.289209,1
av,55.376657,0.354552,1
av,55.410135,0.485503,1
av,55.443592,0.435732,1
av,55.476854,0.361922,1
av,55.510021,0.344972,1
av,55.543105,0.321892,1
av,55.576427,0.333956,1
av,55.609734,0.232602,1
av,55.643217,0.218939,1
av,55.676581,0.189333,1
av,55.709845,0.144194,1
av,55.743491,-0.079041,1
av,55.776811,-0.186299,1
av,55.810071,-0.208272,1
av,55.843298,-0.134139,1
av,55.876568,-0.085752,1
av,55.910232,-0.059295,1
av,55.943373,0.067519,1
av,55.976852,0.22385,1
av,56.010257,0.202431,1
av,56.043758,0.181056,1
av,56.07722,0.21838,1
av,56.110628,0.343651,1
av,56.144153,0.369523,1
av,56.177523,0.297181,1
av,56.210978,0.299887,1
av,56.244327,0.322328,1
av,56.27764,0.288997,1
av,56.311041,0.253391,1
av,56.3446,0.184087,1
av,56.377953,0.109468,1
av,56.411156,0.073655,1
av,56.444338,0.040779,1
av,56.477718,0.080821,1
av,56.510672,-0.002137,1
av,56.543282,-0.030944,1
av,56.57613,-0.031588,1
av,56.609224,0.101469,1
av,56.642234,0.108387,1
av,56.675198,0.052373,1
av,56.708383,0.059668,1
av,56.741848,0.240229,1
av,56.775347,0.354388,1
av,56.808662,0.291863,1
av,56.842032,0.241288,1
av,56.875373,0.305411,1
av,56.908797,0.351473,1
av,56.942301,0.210557,1
av,56.975691,0.188921,1
av,57.00909,0.154544,1
av,57.042652,0.230845,1
av,57.076172,0.152576,1
av,57.109673,0.028985,1
av,57.143083,0.024393,1
av,57.176447,-0.116792,1
av,57.20984,-0.172436,1
av,57.243284,-0.227834,1
av,57.27654,-0.129038,1
av,57.310147,-0.082579,1
av,57.343408,-0.034054,1
av,57.376916,0.166941,1
av,57.410291,0.165922,1
av,57.443613,0.089177,1
av,57.477212,-0.078733,1
av,57.510461,-0.122033,1
av,57.544102,-0.165563,1
av,57.577469,-0.18765,1
av,57.611031,-0.078663,1
av,57.644486,-0.106225,1
av,57.677814,-0.034555,1
av,57.711249,-0.026076,1
av,57.744661,-0.086814,1
av,57.778154,-0.238512,1
av,57.811759,-0.365763,1
av,57.84518,-0.300028,1
av,57.878866,-0.235218,1
av,57.912381,-0.214046,1
av,57.9457,-0.16124,1
av,57.97919,-0.103777,1
av,58.012384,0.023538,1
av,58.045966,0.05316,1
av,58.079272,0.045091,1
av,58.112463,0.087744,1
av,58.146131,0.076746,1
av,58.179403,0.025381,1
av,58.212517,-0.104153,1
av,58.245467,-0.351457,1
av,58.278446,-0.515082,1
av,58.311608,-0.583143,1
av,58.344537,-0.632727,1
av,58.3777,-0.63849,1
av,58.411271,-0.546085,1
av,58.444732,-0.344833,1
av,58.478021,-0.255999,1
av,58.511513,-0.30432,1
av,58.545062,-0.312722,1
av,58.578587,-0.306265,1
av,58.611963,-0.338952,1
av,58.645347,-0.276157,1
av,58.678923,-0.347526,1
av,58.712359,-0.326319,1
av,58.745686,-0.285741,1
av,58.778989,-0.37214,1
av,58.812175,-0.358887,1
av,58.845468,-0.428621,1
av,58.879013,-0.446082,1
av,58.912376,-0.359481,1
av,58.945686,-0.30807,1
av,58.978894,-0.193547,1
av,59.012417,-0.301951,1
av,59.045981,-0.262986,1
av,59.079397,-0.141935,1
av,59.112867,-0.251946,1
av,59.146534,-0.254077,1
av,59.180219,-0.216261,1
av,59.213757,-0.151739,1
av,59.247356,-0.094292,1
av,59.280762,-0.151943,1
av,59.314232,-0.112692,1
av,59.347542,-0.164221,1
av,59.381063,-0.282609,1
av,59.414493,-0.402144,1
av,59.44765,-0.454578,1
av,59.480757,-0.424289,1
av,59.513862,-0.385728,1
av,59.547194,-0.380207,1
av,59.580672,-0.35173,1
av,59.614331,-0.217988,1
av,59.648052,-0.204794,1
av,59.681721,-0.264746,1
av,59.715266,-0.401589,1
av,59.74874,-0.329132,1
av,59.781957,-0.190438,1
av,59.815016,-0.209177,1
av,59.847905,-0.263267,1
av,59.880699,-0.293591,1
av,59.913661,-0.188651,1
av,59.9468,-0.241215,1
av,59.979644,-0.384874,1
av,60.01262,-0.360509,1
av,60.045972,-0.332498,1
av,60.079632,-0.258871,1
av,60.113178,-0.240929,1
av,60.146455,-0.293723,1
av,60.180123,-0.352279,1
av,60.213649,-0.423489,1
av,60.247011,-0.425778,1
av,60.280414,-0.421421,1
av,60.313887,-0.48444,1
av,60.347257,-0.449642,1
av,60.380619,-0.388296,1
av,60.413996,-0.342257,1
av,60.447217,-0.325851,1
av,60.480586,-0.32322,1
av,60.51398,-0.245203,1
av,60.547331,-0.274912,1
av,60.580539,-0.28981,1
av,60.613992,-0.313097,1
av,60.64775,-0.41091,1
av,60.681238,-0.449686,1
av,60.714615,-0.517591,1
av,60.748114,-0.506974,1
av,60.781759,-0.511572,1
av,60.81519,-0.517698,1
av,60.848343,-0.49325,1
av,60.881665,-0.563481,1
av,60.915214,-0.518824,1
av,60.948506,-0.481692,1
av,60.981816,-0.537726,1
av,61.015385,-0.562554,1
av,61.04913,-0.557204,1
av,61.082472,-0.433205,1
av,61.115901,-0.506086,1
av,61.149586,-0.530384,1
av,61.183256,-0.515545,1
av,61.216524,-0.537508,1
av,61.249851,-0.558674,1
av,61.283484,-0.634674,1
av,61.316906,-0.585174,1
av,61.350416,-0.600359,1
av,61.383662,-0.550834,1
av,61.41733,-0.486167,1
av,61.45082,-0.454595,1
av,61.484134,-0.51107,1
av,61.517393,-0.535176,1
av,61.551091,-0.548705,1
av,61.584909,-0.608137,1
av,61.618308,-0.557231,1
av,61.651915,-0.56738,1
av,61.685621,-0.581095,1
av,61.719244,-0.597689,1
av,61.752555,-0.559129,1
av,61.78579,-0.541359,1
av,61.81949,-0.627925,1
av,61.852906,-0.594007,1
av,61.886139,-0.441584,1
av,61.919579,-0.37275,1
av,61.952792,-0.456821,1
av,61.986086,-0.469287,1
av,62.018968,-0.499977,1
av,62.052036,-0.506151,1
av,62.085329,-0.516982,1
av,62.118505,-0.496283,1
av,62.151665,-0.339157,1
av,62.184867,-0.25264,1
av,62.218121,-0.191886,1
av,62.251484,-0.296294,1
av,62.284835,-0.286436,1
av,62.318083,-0.284126,1
av,62.351623,-0.426635,1
av,62.38527,-0.547766,1
av,62.418818,-0.616773,1
av,62.45255,-0.544272,1
av,62.48622,-0.594037,1
av,62.519924,-0.66954,1
av,62.55352,-0.582695,1
av,62.587041,-0.38692,1
av,62.620823,-0.347681,1
av,62.654174,-0.252443,1
av,62.687626,-0.288125,1
av,62.721145,-0.232672,1
av,62.754634,-0.238626,1
av,62.788057,-0.375809,1
av,62.821418,-0.368339,1
av,62.854791,-0.435876,1
av,62.888188,-0.466802,1
av,62.921983,-0.49593,1
av,62.955536,-0.575209,1
av,62.989092,-0.500838,1
av,63.022776,-0.451778,1
av,63.056522,-0.525727,1
av,63.090175,-0.504102,1
av,63.123528,-0.48491,1
av,63.156895,-0.423763,1
av,63.189927,-0.338127,1
av,63.222936,-0.318227,1
av,63.255897,-0.192467,1
av,63.288948,-0.137343,1
av,63.321794,-0.064412,1
av,63.35465,-0.069485,1
av,63.387861,-0.129386,1
av,63.420899,-0.12803,1
av,63.454132,-0.111906,1
av,63.487377,-0.086059,1
av,63.520709,-0.208772,1
av,63.554184,-0.291742,1
av,63.587477,-0.287002,1
av,63.620834,-0.243776,1
av,63.654327,-0.277025,1
av,63.687722,-0.408161,1
av,63.721036,-0.396151,1
av,63.754134,-0.197164,1
av,63.787535,-0.1834,1
av,63.820918,-0.308459,1
av,63.854262,-0.344515,1
av,63.887443,-0.351323,1
av,63.920857,-0.363223,1
av,63.954444,-0.511158,1
av,63.988043,-0.510337,1
av,64.021547,-0.482491,1
av,64.054798,-0.464042,1
av,64.088257,-0.453723,1
av,64.121847,-0.443432,1
av,64.155377,-0.429014,1
av,64.188723,-0.565431,1
av,64.222069,-0.482095,1
av,64.25563,-0.527969,1
av,64.289318,-0.568852,1
av,64.322632,-0.592249,1
av,64.35589,-0.652021,1
av,64.389394,-0.654499,1
av,64.422856,-0.750377,1
av,64.456203,-0.80846,1
av,64.489315,-0.793994,1
av,64.522627,-0.891324,1
av,64.556002,-0.910131,1
av,64.589177,-0.899216,1
av,64.622606,-0.874402,1
av,64.656213,-0.689918,1
av,64.689741,-0.584111,1
av,64.723024,-0.454485,1
av,64.756647,-0.444506,1
av,64.79012,-0.493,1
av,64.823371,-0.564913,1
av,64.856237,-0.657046,1
av,64.888997,-0.699542,1
av,64.922264,-0.768573,1
av,64.955327,-0.825191,1
av,64.988512,-0.7428,1
av,65.021837,-0.69571,1
av,65.05509,-0.788565,1
av,65.088895,-0.807354,1
av,65.122305,-0.75863,1
av,65.155271,-0.541394,1
av,65.188409,-0.475374,1
av,65.22185,-0.436102,1
av,65.255282,-0.351561,1
av,65.288501,-0.364155,1
av,65.321611,-0.473934,1
av,65.355239,-0.686445,1
av,65.3887,-0.817522,1
av,65.421824,-0.77707,1
av,65.455444,-0.81509,1
av,65.488846,-0.861301,1
av,65.522433,-0.808388,1
av,65.555996,-0.709188,1
av,65.589581,-0.689206,1
av,65.623044,-0.838354,1
av,65.656496,-0.870361,1
av,65.689809,-0.819834,1
av,65.723345,-0.874059,1
av,65.75692,-0.987183,1
av,65.790323,-1.043005,1
av,65.823992,-0.931986,1
av,65.857508,-0.90234,1
av,65.89131,-0.918291,1
av,65.924776,-0.813815,1
av,65.957903,-0.655126,1
av,65.991376,-0.558091,1
av,66.024682,-0.624406,1
av,66.057778,-0.54156,1
av,66.090978,-0.575069,1
av,66.12422,-0.628439,1
av,66.157548,-0.611211,1
av,66.190749,-0.616071,1
av,66.224107,-0.632934,1
av,66.257694,-0.669724,1
av,66.290941,-0.624048,1
av,66.324272,-0.631272,1
av,66.357846,-0.790179,1
av,66.391546,-0.896485,1
av,66.424828,-0.815811,1
av,66.457978,-0.843035,1
av,66.491225,-0.852366,1
av,66.524346,-0.839432,1
av,66.557235,-0.785082,1
av,66.589944,-0.66857,1
av,66.623111,-0.78411,1
av,66.656169,-0.80431,1
av,66.68941,-0.833042,1
av,66.722905,-0.815629,1
av,66.756437,-0.892333,1
av,66.789952,-0.933131,1
av,66.823307,-0.895805,1
av,66.856996,-0.945897,1
av,66.890866,-0.899781,1
av,66.924492,-0.863693,1
av,66.957947,-0.812512,1
av,66.991611,-0.802887,1
av,67.025328,-0.744862,1
av,67.058766,-0.702093,1
av,67.092017,-0.623477,1
av,67.125378,-0.686355,1
av,67.158906,-0.697358,1
av,67.192265,-0.711901,1
av,67.225631,-0.695062,1
av,67.258999,-0.700809,1
av,67.292396,-0.882107,1
av,67.325642,-0.892746,1
av,67.359173,-0.911344,1
av,67.392715,-1.0473,1
av,67.426027,-1.095024,1
av,67.459405,-1.090219,1
av,67.492622,-0.966107,1
av,67.526013,-0.879545,1
av,67.559307,-0.795826,1
av,67.5926,-0.729228,1
av,67.626068,-0.83838,1
av,67.659512,-0.728726,1
av,67.69301,-0.739753,1
av,67.726396,-0.614448,1
av,67.759589,-0.478706,1
av,67.792827,-0.445591,1
av,67.825969,-0.327561,1
av,67.859133,-0.474895,1
av,67.892537,-0.529532,1
av,67.926122,-0.826033,1
av,67.959692,-1.092595,1
av,67.993291,-1.151494,1
av,68.026913,-1.204891,1
av,68.060568,-1.202504,1
av,68.09403,-1.156784,1
av,68.12768,-0.947942,1
av,68.160941,-0.817893,1
av,68.19378,-0.743644,1
av,68.226805,-0.678636,1
av,68.259764,-0.580644,1
av,68.29289,-0.693238,1
av,68.325482,-0.79074,1
av,68.358666,-0.843565,1
av,68.392102,-0.84256,1
av,68.425389,-0.901849,1
av,68.458791,-0.949212,1
av,68.492007,-0.894398,1
av,68.525275,-0.949637,1
av,68.55864,-0.966215,1
av,68.591895,-0.986941,1
av,68.625196,-1.019516,1
av,68.658623,-1.046992,1
av,68.691954,-0.97517,1
av,68.725514,-0.968025,1
av,68.758819,-0.862924,1
av,68.792183,-0.783106,1
av,68.825505,-0.650832,1
av,68.858673,-0.57983,1
av,68.892083,-0.576091,1
av,68.925318,-0.498939,1
av,68.958631,-0.632601,1
av,68.991854,-0.759438,1
av,69.025259,-0.895632,1
av,69.058646,-0.926228,1
av,69.092101,-0.916608,1
av,69.125565,-0.95293,1
av,69.158834,-0.762821,1
av,69.192561,-0.602033,1
av,69.226173,-0.535172,1
av,69.259558,-0.448541,1
av,69.292827,-0.511977,1
av,69.326081,-0.45941,1
av,69.359562,-0.505032,1
av,69.393004,-0.587996,1
av,69.426263,-0.550299,1
av,69.459784,-0.552931,1
av,69.493359,-0.46252,1
av,69.526933,-0.524085,1
av,69.560414,-0.585057,1
av,69.59369,-0.567287,1
av,69.626876,-0.657791,1
av,69.660148,-0.727613,1
av,69.693233,-0.768341,1
av,69.726346,-0.674863,1
av,69.759634,-0.634867,1
av,69.793013,-0.609512,1
av,69.826363,-0.523407,1
av,69.859477,-0.533594,1
av,69.892392,-0.518734,1
av,69.925486,-0.56222,1
av,69.958432,-0.549821,1
av,69.991391,-0.503444,1
av,70.024561,-0.475088,1
av,70.057965,-0.433932,1
av,70.091516,-0.421653,1
av,70.125132,-0.403776,1
av,70.158752,-0.476669,1
av,70.192273,-0.466414,1
av,70.22561,-0.478284,1
av,70.258682,-0.49095,1
av,70.292059,-0.590024,1
av,70.32531,-0.588525,1
av,70.358366,-0.511279,1
av,70.391606,-0.482242,1
av,70.424974,-0.538021,1
av,70.458326,-0.560107,1
av,70.491764,-0.515214,1
av,70.525109,-0.426758,1
av,70.558766,-0.443028,1
av,70.591975,-0.538629,1
av,70.62549,-0.504224,1
av,70.659187,-0.413939,1
av,70.692596,-0.314853,1
av,70.726229,-0.353062,1
av,70.759656,-0.263505,1
av,70.793221,-0.229373,1
av,70.826675,-0.233378,1
av,70.860336,-0.270102,1
av,70.893914,-0.358928,1
av,70.927334,-0.359761,1
av,70.960658,-0.416647,1
av,70.99396,-0.466551,1
av,71.027141,-0.454044,1
av,71.060124,-0.419579,1
av,71.093369,-0.315823,1
av,71.126791,-0.352658,1
av,71.160186,-0.391993,1
av,71.193658,-0.343368,1
av,71.227525,-0.370752,1
av,71.261466,-0.36937,1
av,71.29522,-0.365801,1
av,71.328895,-0.347775,1
av,71.362715,-0.431179,1
av,71.396626,-0.434634,1
av,71.43027,-0.40153,1
av,71.463671,-0.420377,1
av,71.496623,-0.382847,1
av,71.529619,-0.259615,1
av,71.56254,-0.077271,1
av,71.595409,-0.017973,1
av,71.62835,-0.054465,1
av,71.661363,-0.149717,1
av,71.6949,-0.296099,1
av,71.728264,-0.389519,1
av,71.761681,-0.482025,1
av,71.795147,-0.448558,1
av,71.828405,-0.314067,1
av,71.861629,-0.194295,1
av,71.895032,-0.138236,1
av,71.928344,-0.144934,1
av,71.961733,-0.1823,1
av,71.99523,-0.25863,1
av,72.028644,-0.247683,1
av,72.062055,-0.247246,1
av,72.095469,-0.219731,1
av,72.12898,-0.185936,1
av,72.162493,-0.252912,1
av,72.195766,-0.320803,1
av,72.229277,-0.467532,1
av,72.262764,-0.420327,1
av,72.296018,-0.423945,1
av,72.329489,-0.426663,1
av,72.362985,-0.134858,1
av,72.396737,-0.055249,1
av,72.430235,-0.01986,1
av,72.464038,-0.092201,1
av,72.497732,-0.07275,1
av,72.531347,-0.094365,1
av,72.564808,-0.231319,1
av,72.598202,-0.170089,1
av,72.631776,-0.092837,1
av,72.665061,-0.057525,1
av,72.698404,0,1
av,72.731704,0.024566,1
av,72.765066,0.085803,1
av,72.798502,0.145327,1
av,72.831644,0.125155,1
av,72.865057,0.174422,1
av,72.898584,0.22019,1
av,72.932069,0.319357,1
av,72.965533,0.312469,1
av,72.998923,0.360788,1
av,73.032257,0.472138,1
av,73.065532,0.449835,1
av,73.098954,0.463839,1
av,73.132455,0.433365,1
av,73.165607,0.519888,1
av,73.198588,0.593291,1
av,73.232038,0.677149,1
av,73.265521,0.839187,1
av,73.298748,0.90451,1
av,73.331897,0.987637,1
av,73.36543,1.078268,1
av,73.399061,1.034431,1
av,73.432425,0.974233,1
av,73.465571,0.988559,1
av,73.498727,0.9654,1
av,73.531861,1.001181,1
av,73.565107,0.956298,1
av,73.598092,0.91934,1
av,73.631282,0.99536,1
av,73.664639,0.982582,1
av,73.697852,1.019189,1
av,73.731115,0.972722,1
av,73.764393,0.967889,1
av,73.798031,0.979811,1
av,73.831451,0.97073,1
av,73.864847,0.96699,1
av,73.898297,1.104644,1
av,73.931635,1.193281,1
av,73.965008,1.250194,1
av,73.998244,1.399558,1
av,74.031873,1.462735,1
av,74.065373,1.454406,1
av,74.098759,1.289747,1
av,74.132084,1.280987,1
av,74.165384,1.321958,1
av,74.198906,1.287523,1
av,74.231994,1.245953,1
av,74.265335,1.387321,1
av,74.298874,1.522317,1
av,74.332434,1.631264,1
av,74.365845,1.602812,1
av,74.399289,1.610566,1
av,74.432893,1.671092,1
av,74.466184,1.70691,1
av,74.499612,1.740551,1
av,74.533182,1.723958,1
av,74.566968,1.860907,1
av,74.600426,1.963122,1
av,74.633875,2.01309,1
av,74.667531,1.932866,1
av,74.701125,1.869411,1
av,74.734532,1.785526,1
av,74.767943,1.87349,1
av,74.801365,1.936103,1
av,74.834176,2.037756,1
av,74.866901,2.133008,1
av,74.899737,2.251461,1
av,74.932897,2.448629,1
av,74.965693,2.4104,1
av,74.998732,2.389666,1
av,75.032221,2.304799,1
av,75.06569,2.32154,1
av,75.099145,2.373985,1
av,75.132319,2.266104,1
av,75.165508,2.219487,1
av,75.198585,2.17018,1
av,75.231869,2.324657,1
av,75.265372,2.33896,1
av,75.298576,2.328668,1
av,75.331916,2.478597,1
av,75.365271,2.558586,1
av,75.398646,2.612532,1
av,75.432141,2.555544,1
av,75.465249,2.609611,1
av,75.498484,2.674815,1
av,75.531811,2.763667,1
av,75.565116,2.942399,1
av,75.598588,3.129755,1
av,75.631877,3.39712,1
av,75.665331,3.5461,1
av,75.698861,3.596146,1
av,75.732349,3.544078,1
av,75.76615,3.595466,1
av,75.799511,3.583726,1
av,75.832966,3.571045,1
av,75.866233,3.682104,1
av,75.899555,3.678021,1
av,75.932843,3.812746,1
av,75.965811,3.779607,1
av,75.999143,3.90501,1
av,76.032549,3.808639,1
av,76.065971,3.705778,1
av,76.099319,3.910687,1
av,76.132517,3.917653,1
av,76.165952,4.049202,1
av,76.199493,4.065996,1
av,76.2326,4.179166,1
av,76.266078,4.224061,1
av,76.299388,4.185782,1
av,76.332864,4.266758,1
av,76.366335,4.215111,1
av,76.399549,4.280376,1
av,76.432912,4.408976,1
av,76.466218,4.575204,1
av,76.499383,4.804736,1
av,76.53254,4.884687,1
av,76.565614,5.039962,1
av,76.598797,5.21618,1
av,76.631722,5.373888,1
av,76.664816,5.483423,1
av,76.698027,5.556255,1
av,76.731446,5.69264,1
av,76.764754,5.738978,1
av,76.79795,5.792241,1
av,76.831558,5.751529,1
av,76.864778,5.846308,1
av,76.898387,5.890907,1
av,76.931734,5.988388,1
av,76.965163,6.174694,1
av,76.998451,6.36827,1
av,77.031785,6.533238,1
av,77.065119,6.571029,1
av,77.098552,6.660879,1
av,77.131965,6.836938,1
av,77.165554,6.880056,1
av,77.199308,6.863872,1
av,77.232795,6.852324,1
av,77.266393,6.985702,1
av,77.299839,7.178954,1
av,77.333377,7.385899,1
av,77.366838,7.529537,1
av,77.400278,7.68252,1
av,77.434041,8.014168,1
av,77.467909,8.213849,1
av,77.501611,8.314105,1
av,77.53531,8.279779,1
av,77.568747,8.416769,1
av,77.602254,8.588625,1
av,77.635615,8.742158,1
av,77.668762,8.899571,1
av,77.702087,9.036333,1
av,77.73522,9.259559,1
av,77.768492,9.456602,1
av,77.801489,9.593884,1
av,77.834546,9.634379,1
av,77.867941,9.782371,1
av,77.90112,9.937692,1
av,77.934364,10.033402,1
av,77.967836,10.024855,1
av,78.001552,10.077837,1
av,78.035287,10.139037,1
av,78.068715,10.235751,1
av,78.102059,10.326516,1
av,78.135318,10.470695,1
av,78.168144,10.658868,1
av,78.201059,10.842222,1
av,78.234111,11.227896,1
av,78.267156,11.467717,1
av,78.300197,11.613501,1
av,78.333351,11.737185,1
av,78.366758,11.897229,1
av,78.399806,12.082231,1
av,78.433079,12.111644,1
av,78.466349,12.138905,1
av,78.499727,12.354895,1
av,78.533269,12.614377,1
av,78.566875,12.819309,1
av,78.600753,12.955504,1
av,78.634277,13.084188,1
av,78.667691,13.306738,1
av,78.701106,13.440246,1
av,78.734448,13.560678,1
av,78.767646,13.688422,1
av,78.800828,13.885475,1
av,78.833771,14.105071,1
av,78.866715,14.295533,1
av,78.89986,14.525697,1
av,78.933003,14.800581,1
av,78.966279,15.11264,1
av,78.999533,15.29566,1
av,79.033051,15.584767,1
av,79.066637,15.837523,1
av,79.100025,16.036738,1
av,79.133568,16.280011,1
av,79.167033,16.618138,1
av,79.200653,16.866813,1
av,79.234221,17.027293,1
av,79.267903,17.194442,1
av,79.301405,17.403081,1
av,79.334934,17.490558,1
av,79.368549,17.583965,1
av,79.402019,17.857189,1
av,79.435608,18.227616,1
av,79.468984,18.540513,1
av,79.502724,18.917872,1
av,79.536159,19.272767,1
av,79.569563,19.649644,1
av,79.602874,19.97361,1
av,79.635904,20.14208,1
av,79.669304,20.426681,1
av,79.702565,20.660932,1
av,79.735818,21.053469,1
av,79.769012,21.401655,1
av,79.802627,21.722718,1
av,79.836044,22.116563,1
av,79.869131,22.42908,1
av,79.902333,22.724628,1
av,79.935565,22.848984,1
av,79.968748,22.998466,1
av,80.001683,23.454468,1
av,80.035018,23.846423,1
av,80.068586,24.216042,1
av,80.102078,24.591764,1
av,80.135631,25.06854,1
av,80.169212,25.517027,1
av,80.202699,25.698823,1
av,80.236057,25.984054,1
av,80.269514,26.347249,1
av,80.302982,26.752804,1
av,80.336593,27.277004,1
av,80.370233,27.791997,1
av,80.403751,28.391336,1
av,80.437533,28.930096,1
av,80.470973,29.458635,1
av,80.50435,29.867972,1
av,80.537478,30.17181,1
av,80.570635,30.528352,1
av,80.60397,30.859377,1
av,80.637204,31.297974,1
av,80.67061,31.653434,1
av,80.70369,32.083022,1
av,80.737132,32.509739,1
av,80.77052,32.89217,1
av,80.80396,33.372913,1
av,80.837352,33.729894,1
av,80.870787,34.125017,1
av,80.904493,34.687528,1
av,80.937911,35.268825,1
av,80.971306,35.872847,1
av,81.004683,36.394805,1
av,81.037951,37.030277,1
av,81.071237,37.650547,1
av,81.104509,38.171271,1
av,81.137845,38.743969,1
av,81.171337,39.372147,1
av,81.204747,40.063209,1
av,81.238051,40.655193,1
av,81.271536,41.310664,1
av,81.304988,42.025237,1
av,81.338403,42.609918,1
av,81.371803,43.258069,1
av,81.405126,43.8463,1
av,81.438761,44.482615,1
av,81.471991,45.158617,1
av,81.505098,45.745115,1
av,81.538215,46.478597,1
av,81.571483,47.132059,1
av,81.604759,47.704704,1
av,81.637819,48.266303,1
av,81.67119,48.842033,1
av,81.70482,49.553475,1
av,81.738407,50.243999,1
av,81.771721,50.979558,1
av,81.805064,51.760391,1
av,81.838391,52.573175,1
av,81.871582,53.3636,1
av,81.904803,54.158154,1
av,81.938022,54.890747,1
av,81.971361,55.546751,1
av,82.004617,56.22314,1
av,82.037926,57.005528,1
av,82.071393,57.857818,1
av,82.104714,58.563161,1
av,82.138063,59.31023,1
av,82.171015,60.16357,1
av,82.204261,61.020494,1
av,82.237416,61.806565,1
av,82.270552,62.707628,1
av,82.303988,63.71249,1
av,82.337234,64.579036,1
av,82.371012,65.391256,1
av,82.404796,66.344616,1
av,82.438618,67.319334,1
av,82.472461,68.159113,1
av,82.505751,68.98846,1
av,82.539328,69.82235,1
av,82.572615,70.706978,1
av,82.60581,71.653359,1
av,82.638961,72.654958,1
av,82.671846,73.644099,1
av,82.704971,74.633431,1
av,82.738109,75.74165,1
av,82.771512,76.728737,1
av,82.80483,77.7241,1
av,82.838234,78.731283,1
av,82.871789,79.880927,1
av,82.90541,81.016236,1
av,82.938939,82.055666,1
av,82.972265,83.210952,1
av,83.005438,84.353239,1
av,83.038822,85.445231,1
av,83.072108,86.447464,1
av,83.105461,87.498786,1
av,83.13901,88.651513,1
av,83.172154,89.854612,1
av,83.205283,91.066496,1
av,83.238475,92.145648,1
av,83.271706,93.193582,1
av,83.304856,94.332068,1
av,83.337929,95.599511,1
av,83.371241,96.723456,1
av,83.404897,97.714553,1
av,83.438161,98.949183,1
av,83.471478,100.334649,1
av,83.504895,101.576789,1
av,83.538229,102.784448,1
av,83.57178,103.999861,1
