temperature,gene,gfp_conc_mgml,buffer,unfolding_ratio,unfolding_ratio_deriv,unfolding_scatter,unfolding_scatter_deriv,refolding_ratio,refolding_ratio_deriv,refolding_scatter,refolding_scatter_deriv
74.356,amacV14L,1,im25mM_h2o,0.679,-0.000953,128.762,2.863721,0.635,0.00119,186.834,-0.26172
74.41,amacV14L,1,im25mM_h2o,0.675,-0.000992,128.957,2.948298,0.636,0.001187,186.742,-0.262843
74.464,amacV14L,1,im25mM_h2o,0.674,-0.001032,129.04,3.035137,0.634,0.001184,187.143,-0.263888
74.518,amacV14L,1,im25mM_h2o,0.676,-0.001073,129.14,3.124268,0.633,0.00118,186.847,-0.26486
74.572,amacV14L,1,im25mM_h2o,0.676,-0.001115,129.258,3.215715,0.634,0.001177,186.869,-0.265764
74.626,amacV14L,1,im25mM_h2o,0.675,-0.001157,129.377,3.309508,0.635,0.001174,186.94,-0.266605
74.679,amacV14L,1,im25mM_h2o,0.676,-0.001201,129.448,3.405667,0.636,0.00117,186.997,-0.267384
74.733,amacV14L,1,im25mM_h2o,0.675,-0.001245,129.77,3.504215,0.633,0.001167,187.235,-0.268105
74.787,amacV14L,1,im25mM_h2o,0.676,-0.00129,130.075,3.605164,0.631,0.001164,187.068,-0.268769
74.841,amacV14L,1,im25mM_h2o,0.678,-0.001335,130.172,3.708532,0.632,0.00116,186.99,-0.269376
74.895,amacV14L,1,im25mM_h2o,0.677,-0.001382,130.274,3.814329,0.632,0.001157,186.9,-0.269925
74.949,amacV14L,1,im25mM_h2o,0.675,-0.001429,130.33,3.922572,0.637,0.001154,186.798,-0.270417
75.003,amacV14L,1,im25mM_h2o,0.673,-0.001477,130.414,4.03327,0.635,0.001151,186.708,-0.270849
75.057,amacV14L,1,im25mM_h2o,0.676,-0.001526,130.8,4.146423,0.634,0.001148,186.668,-0.271222
75.111,amacV14L,1,im25mM_h2o,0.676,-0.001575,131.153,4.262042,0.636,0.001145,186.481,-0.271533
75.165,amacV14L,1,im25mM_h2o,0.675,-0.001626,131.097,4.380128,0.637,0.001142,186.142,-0.271784
75.219,amacV14L,1,im25mM_h2o,0.675,-0.001677,131.28,4.500689,0.636,0.00114,186.527,-0.271974
75.273,amacV14L,1,im25mM_h2o,0.676,-0.001729,131.672,4.623725,0.638,0.001137,186.256,-0.272101
75.327,amacV14L,1,im25mM_h2o,0.678,-0.001782,131.661,4.749233,0.637,0.001135,186.419,-0.272166
75.38,amacV14L,1,im25mM_h2o,0.674,-0.001835,132.123,4.877198,0.636,0.001132,186.774,-0.272167
75.434,amacV14L,1,im25mM_h2o,0.675,-0.00189,132.479,5.007609,0.636,0.00113,186.724,-0.272105
75.488,amacV14L,1,im25mM_h2o,0.676,-0.001945,132.547,5.140446,0.635,0.001128,186.665,-0.271978
75.542,amacV14L,1,im25mM_h2o,0.673,-0.002001,132.728,5.275689,0.636,0.001127,186.727,-0.271785
75.596,amacV14L,1,im25mM_h2o,0.677,-0.002057,133.017,5.413314,0.637,0.001125,186.633,-0.271523
75.65,amacV14L,1,im25mM_h2o,0.677,-0.002115,133.142,5.553284,0.638,0.001124,186.58,-0.27119
75.704,amacV14L,1,im25mM_h2o,0.677,-0.002173,133.303,5.69557,0.639,0.001123,186.798,-0.270785
75.758,amacV14L,1,im25mM_h2o,0.674,-0.002232,133.597,5.840134,0.637,0.001122,186.531,-0.270307
75.812,amacV14L,1,im25mM_h2o,0.678,-0.002291,133.892,5.986943,0.637,0.001121,186.29,-0.269754
75.866,amacV14L,1,im25mM_h2o,0.675,-0.002352,134.151,6.135954,0.637,0.00112,186.275,-0.269126
75.92,amacV14L,1,im25mM_h2o,0.672,-0.002412,134.519,6.287128,0.636,0.00112,186.446,-0.268425
75.974,amacV14L,1,im25mM_h2o,0.672,-0.002474,134.705,6.440419,0.637,0.00112,186.436,-0.26765
76.028,amacV14L,1,im25mM_h2o,0.675,-0.002536,135.352,6.595787,0.634,0.00112,186.177,-0.266804
76.081,amacV14L,1,im25mM_h2o,0.674,-0.002599,135.382,6.753189,0.635,0.00112,186.095,-0.265889
76.135,amacV14L,1,im25mM_h2o,0.674,-0.002663,135.689,6.912592,0.638,0.001121,186.32,-0.26491
76.189,amacV14L,1,im25mM_h2o,0.676,-0.002727,135.916,7.073956,0.636,0.001122,186.371,-0.263871
76.243,amacV14L,1,im25mM_h2o,0.673,-0.002792,136.719,7.237234,0.636,0.001123,186.195,-0.262777
76.297,amacV14L,1,im25mM_h2o,0.674,-0.002857,137.036,7.402384,0.637,0.001124,186.1,-0.261634
76.351,amacV14L,1,im25mM_h2o,0.677,-0.002924,137.222,7.569352,0.636,0.001125,186.12,-0.260449
76.405,amacV14L,1,im25mM_h2o,0.675,-0.00299,137.495,7.738084,0.635,0.001127,186.29,-0.25923
76.459,amacV14L,1,im25mM_h2o,0.673,-0.003057,138.282,7.908508,0.635,0.001128,186.503,-0.257986
76.513,amacV14L,1,im25mM_h2o,0.675,-0.003125,138.616,8.08055,0.636,0.00113,186.542,-0.256726
76.567,amacV14L,1,im25mM_h2o,0.677,-0.003193,138.84,8.254116,0.635,0.001132,186.39,-0.255458
76.621,amacV14L,1,im25mM_h2o,0.677,-0.003262,139.435,8.429111,0.638,0.001135,186.453,-0.254193
76.675,amacV14L,1,im25mM_h2o,0.673,-0.003331,139.732,8.605423,0.638,0.001137,186.188,-0.252941
76.729,amacV14L,1,im25mM_h2o,0.672,-0.003401,140.047,8.782934,0.639,0.001139,186.18,-0.251713
76.783,amacV14L,1,im25mM_h2o,0.672,-0.003471,140.701,8.961513,0.638,0.001142,186.182,-0.250518
76.836,amacV14L,1,im25mM_h2o,0.672,-0.003542,140.984,9.141017,0.636,0.001144,186.137,-0.249367
76.89,amacV14L,1,im25mM_h2o,0.67,-0.003613,141.704,9.321301,0.637,0.001147,186.263,-0.24827
76.944,amacV14L,1,im25mM_h2o,0.672,-0.003684,142.194,9.502209,0.636,0.00115,186.346,-0.247237
76.998,amacV14L,1,im25mM_h2o,0.671,-0.003756,142.749,9.683585,0.639,0.001152,186.125,-0.246276
77.052,amacV14L,1,im25mM_h2o,0.67,-0.003828,143.213,9.865262,0.637,0.001155,186.101,-0.245396
77.106,amacV14L,1,im25mM_h2o,0.673,-0.003901,143.712,10.047072,0.637,0.001158,186.163,-0.244602
77.16,amacV14L,1,im25mM_h2o,0.672,-0.003974,144.183,10.228839,0.638,0.001161,186.21,-0.243899
77.214,amacV14L,1,im25mM_h2o,0.671,-0.004047,144.942,10.410388,0.637,0.001163,186.084,-0.243291
77.268,amacV14L,1,im25mM_h2o,0.671,-0.00412,145.423,10.591536,0.637,0.001166,185.989,-0.24278
77.322,amacV14L,1,im25mM_h2o,0.671,-0.004194,146.098,10.772101,0.637,0.001169,186.176,-0.242365
77.376,amacV14L,1,im25mM_h2o,0.671,-0.004267,146.594,10.951894,0.638,0.001171,186.14,-0.242044
77.43,amacV14L,1,im25mM_h2o,0.669,-0.004341,147.154,11.13073,0.638,0.001173,186.32,-0.241812
77.484,amacV14L,1,im25mM_h2o,0.672,-0.004415,147.855,11.308418,0.639,0.001176,185.994,-0.241665
77.537,amacV14L,1,im25mM_h2o,0.674,-0.004488,148.593,11.484767,0.638,0.001178,185.903,-0.241595
77.591,amacV14L,1,im25mM_h2o,0.672,-0.004562,149.158,11.659583,0.638,0.00118,186.212,-0.241596
77.645,amacV14L,1,im25mM_h2o,0.672,-0.004636,149.775,11.832665,0.638,0.001182,186.182,-0.241658
77.699,amacV14L,1,im25mM_h2o,0.672,-0.00471,150.294,12.003814,0.637,0.001185,185.787,-0.241773
77.753,amacV14L,1,im25mM_h2o,0.669,-0.004783,150.874,12.172835,0.637,0.001187,186.02,-0.241933
77.807,amacV14L,1,im25mM_h2o,0.668,-0.004857,151.679,12.339527,0.637,0.001189,186.265,-0.24213
77.861,amacV14L,1,im25mM_h2o,0.667,-0.00493,152.578,12.503697,0.638,0.001191,186.136,-0.242357
77.915,amacV14L,1,im25mM_h2o,0.669,-0.005003,153.183,12.665142,0.638,0.001193,185.913,-0.242604
77.969,amacV14L,1,im25mM_h2o,0.669,-0.005076,153.832,12.823671,0.637,0.001195,185.806,-0.242865
78.023,amacV14L,1,im25mM_h2o,0.668,-0.005148,154.618,12.979085,0.639,0.001196,185.964,-0.243132
78.077,amacV14L,1,im25mM_h2o,0.667,-0.00522,155.249,13.131194,0.638,0.001198,186.024,-0.243396
78.131,amacV14L,1,im25mM_h2o,0.668,-0.005292,156.006,13.279796,0.639,0.0012,185.682,-0.243649
78.185,amacV14L,1,im25mM_h2o,0.668,-0.005363,156.79,13.424699,0.638,0.001202,185.834,-0.243885
78.238,amacV14L,1,im25mM_h2o,0.666,-0.005434,157.539,13.56569,0.639,0.001205,185.805,-0.244094
78.292,amacV14L,1,im25mM_h2o,0.667,-0.005504,158.477,13.702572,0.639,0.001207,185.832,-0.244268
78.346,amacV14L,1,im25mM_h2o,0.664,-0.005573,159.223,13.835154,0.638,0.001209,185.741,-0.2444
78.4,amacV14L,1,im25mM_h2o,0.662,-0.005642,159.89,13.963235,0.639,0.001211,185.563,-0.24448
78.454,amacV14L,1,im25mM_h2o,0.664,-0.00571,160.844,14.086625,0.638,0.001214,185.884,-0.244502
78.508,amacV14L,1,im25mM_h2o,0.664,-0.005778,161.522,14.205117,0.638,0.001216,186.08,-0.244459
78.562,amacV14L,1,im25mM_h2o,0.662,-0.005844,162.638,14.318522,0.64,0.001218,186.036,-0.244343
78.616,amacV14L,1,im25mM_h2o,0.663,-0.00591,163.395,14.426639,0.641,0.001221,185.921,-0.24415
78.67,amacV14L,1,im25mM_h2o,0.665,-0.005975,164.196,14.529287,0.64,0.001224,185.962,-0.243876
78.724,amacV14L,1,im25mM_h2o,0.664,-0.006039,164.944,14.626267,0.638,0.001226,185.951,-0.243517
78.778,amacV14L,1,im25mM_h2o,0.664,-0.006101,165.825,14.717394,0.639,0.001229,185.945,-0.243073
78.832,amacV14L,1,im25mM_h2o,0.663,-0.006163,166.738,14.802464,0.639,0.001232,186.077,-0.242543
78.886,amacV14L,1,im25mM_h2o,0.663,-0.006224,167.724,14.881284,0.638,0.001234,186.089,-0.241927
78.939,amacV14L,1,im25mM_h2o,0.664,-0.006283,168.395,14.953682,0.638,0.001237,185.795,-0.241228
78.993,amacV14L,1,im25mM_h2o,0.663,-0.006341,169.661,15.019459,0.64,0.00124,185.703,-0.240449
79.047,amacV14L,1,im25mM_h2o,0.663,-0.006398,170.404,15.078439,0.642,0.001242,185.667,-0.239592
79.101,amacV14L,1,im25mM_h2o,0.662,-0.006454,171.45,15.130424,0.641,0.001245,185.746,-0.238661
79.155,amacV14L,1,im25mM_h2o,0.664,-0.006508,172.283,15.175242,0.64,0.001248,185.627,-0.237659
79.209,amacV14L,1,im25mM_h2o,0.661,-0.006561,173.208,15.212712,0.64,0.00125,185.617,-0.236587
79.263,amacV14L,1,im25mM_h2o,0.663,-0.006613,174.282,15.242686,0.638,0.001253,185.68,-0.235446
79.317,amacV14L,1,im25mM_h2o,0.657,-0.006663,175.383,15.264999,0.638,0.001255,185.652,-0.234235
79.371,amacV14L,1,im25mM_h2o,0.658,-0.006712,176.222,15.279515,0.641,0.001257,185.933,-0.232954
79.425,amacV14L,1,im25mM_h2o,0.659,-0.006759,177.337,15.286083,0.642,0.001259,185.641,-0.231597
79.479,amacV14L,1,im25mM_h2o,0.659,-0.006805,178.394,15.284585,0.641,0.001261,185.402,-0.230163
79.533,amacV14L,1,im25mM_h2o,0.656,-0.006849,179.466,15.27494,0.641,0.001263,185.634,-0.228646
79.587,amacV14L,1,im25mM_h2o,0.659,-0.006891,180.52,15.257053,0.639,0.001265,185.689,-0.227043
79.641,amacV14L,1,im25mM_h2o,0.658,-0.006932,181.087,15.230864,0.641,0.001266,185.338,-0.225349
79.694,amacV14L,1,im25mM_h2o,0.656,-0.006971,181.76,15.196297,0.641,0.001267,185.425,-0.223562
79.748,amacV14L,1,im25mM_h2o,0.654,-0.007009,182.915,15.153324,0.639,0.001268,185.401,-0.221679
79.802,amacV14L,1,im25mM_h2o,0.655,-0.007044,183.81,15.101905,0.642,0.001269,185.324,-0.219698
79.856,amacV14L,1,im25mM_h2o,0.652,-0.007078,184.915,15.042053,0.641,0.00127,185.454,-0.217619
79.91,amacV14L,1,im25mM_h2o,0.654,-0.00711,185.627,14.97375,0.641,0.00127,185.516,-0.215444
79.964,amacV14L,1,im25mM_h2o,0.654,-0.007141,186.636,14.897013,0.64,0.00127,185.651,-0.213172
80.018,amacV14L,1,im25mM_h2o,0.654,-0.007169,187.323,14.811837,0.642,0.00127,185.404,-0.210808
80.072,amacV14L,1,im25mM_h2o,0.653,-0.007196,188.556,14.718247,0.642,0.001269,185.345,-0.208352
80.126,amacV14L,1,im25mM_h2o,0.653,-0.00722,189.34,14.616304,0.639,0.001269,185.39,-0.205809
80.18,amacV14L,1,im25mM_h2o,0.652,-0.007243,190.468,14.506042,0.639,0.001268,185.306,-0.203182
80.234,amacV14L,1,im25mM_h2o,0.651,-0.007264,191.24,14.387528,0.642,0.001266,185.322,-0.200477
80.288,amacV14L,1,im25mM_h2o,0.653,-0.007283,192.494,14.260804,0.641,0.001265,185.291,-0.197699
80.342,amacV14L,1,im25mM_h2o,0.65,-0.0073,193.241,14.12596,0.643,0.001263,185.057,-0.194854
80.395,amacV14L,1,im25mM_h2o,0.649,-0.007314,193.905,13.983072,0.642,0.001262,185.269,-0.191948
80.449,amacV14L,1,im25mM_h2o,0.65,-0.007327,194.621,13.832262,0.643,0.00126,185.238,-0.18899
80.503,amacV14L,1,im25mM_h2o,0.652,-0.007338,195.852,13.673632,0.643,0.001258,185.25,-0.185986
80.557,amacV14L,1,im25mM_h2o,0.651,-0.007347,196.528,13.507317,0.643,0.001255,185.253,-0.182945
80.611,amacV14L,1,im25mM_h2o,0.647,-0.007354,197.475,13.333432,0.642,0.001253,185.219,-0.179875
80.665,amacV14L,1,im25mM_h2o,0.647,-0.007359,198.238,13.152136,0.641,0.00125,185.129,-0.176787
80.719,amacV14L,1,im25mM_h2o,0.647,-0.007362,199.376,12.96358,0.642,0.001248,185.227,-0.173693
80.773,amacV14L,1,im25mM_h2o,0.647,-0.007363,200.175,12.767957,0.643,0.001245,185.052,-0.170605
80.827,amacV14L,1,im25mM_h2o,0.645,-0.007362,201.122,12.565445,0.643,0.001242,185.068,-0.167536
80.881,amacV14L,1,im25mM_h2o,0.646,-0.007359,201.851,12.356255,0.641,0.001239,185.559,-0.164503
80.935,amacV14L,1,im25mM_h2o,0.647,-0.007354,202.636,12.140586,0.642,0.001236,185.398,-0.161518
80.989,amacV14L,1,im25mM_h2o,0.647,-0.007348,202.813,11.918666,0.642,0.001233,185.253,-0.158598
81.043,amacV14L,1,im25mM_h2o,0.645,-0.007339,204.064,11.690755,0.642,0.00123,185.243,-0.155757
81.096,amacV14L,1,im25mM_h2o,0.645,-0.007328,204.689,11.457102,0.64,0.001227,185.466,-0.15301
81.15,amacV14L,1,im25mM_h2o,0.641,-0.007315,205.806,11.217984,0.641,0.001224,185.438,-0.150372
81.204,amacV14L,1,im25mM_h2o,0.642,-0.007301,206.38,10.973672,0.643,0.00122,185.171,-0.147856
81.258,amacV14L,1,im25mM_h2o,0.641,-0.007285,206.845,10.724464,0.642,0.001217,185.401,-0.145473
81.312,amacV14L,1,im25mM_h2o,0.64,-0.007266,207.496,10.47066,0.641,0.001214,185.287,-0.143233
81.366,amacV14L,1,im25mM_h2o,0.642,-0.007246,208.483,10.212588,0.642,0.00121,185.223,-0.141143
81.42,amacV14L,1,im25mM_h2o,0.641,-0.007224,208.895,9.950571,0.642,0.001207,185.139,-0.13921
81.474,amacV14L,1,im25mM_h2o,0.64,-0.007201,209.584,9.684947,0.641,0.001203,185.193,-0.137436
81.528,amacV14L,1,im25mM_h2o,0.639,-0.007175,210.065,9.416053,0.644,0.001199,185.308,-0.135824
81.582,amacV14L,1,im25mM_h2o,0.639,-0.007148,210.584,9.144239,0.644,0.001195,185.168,-0.134374
81.636,amacV14L,1,im25mM_h2o,0.639,-0.007119,211.158,8.869864,0.642,0.001191,184.877,-0.133086
81.69,amacV14L,1,im25mM_h2o,0.639,-0.007088,211.635,8.593273,0.643,0.001187,185.089,-0.131957
81.744,amacV14L,1,im25mM_h2o,0.639,-0.007056,212.052,8.314821,0.645,0.001183,184.87,-0.130983
81.797,amacV14L,1,im25mM_h2o,0.639,-0.007021,212.437,8.034853,0.643,0.001179,185.079,-0.130158
81.851,amacV14L,1,im25mM_h2o,0.637,-0.006986,212.839,7.753721,0.642,0.001175,185.258,-0.129476
81.905,amacV14L,1,im25mM_h2o,0.637,-0.006948,213.32,7.471775,0.642,0.00117,185.208,-0.128927
81.959,amacV14L,1,im25mM_h2o,0.635,-0.006909,213.801,7.18936,0.645,0.001165,185.111,-0.128503
82.013,amacV14L,1,im25mM_h2o,0.636,-0.006869,214.162,6.906818,0.643,0.001161,184.964,-0.128194
82.067,amacV14L,1,im25mM_h2o,0.636,-0.006826,214.482,6.624482,0.642,0.001156,184.957,-0.127989
82.121,amacV14L,1,im25mM_h2o,0.637,-0.006783,214.55,6.342683,0.644,0.001151,185.087,-0.127877
82.175,amacV14L,1,im25mM_h2o,0.636,-0.006738,214.863,6.061745,0.644,0.001145,184.958,-0.127847
82.229,amacV14L,1,im25mM_h2o,0.635,-0.006691,215.261,5.781979,0.643,0.00114,185.099,-0.127888
82.283,amacV14L,1,im25mM_h2o,0.635,-0.006643,215.23,5.503693,0.645,0.001135,185.145,-0.127988
82.337,amacV14L,1,im25mM_h2o,0.634,-0.006594,215.501,5.227187,0.645,0.001129,185.109,-0.128135
82.391,amacV14L,1,im25mM_h2o,0.633,-0.006543,215.943,4.952764,0.645,0.001124,185.201,-0.128318
82.445,amacV14L,1,im25mM_h2o,0.632,-0.006492,215.924,4.680719,0.646,0.001119,185.119,-0.128524
82.499,amacV14L,1,im25mM_h2o,0.633,-0.006438,216.219,4.411352,0.645,0.001113,185.049,-0.128742
82.552,amacV14L,1,im25mM_h2o,0.631,-0.006384,216.534,4.144944,0.644,0.001107,185.079,-0.128959
82.606,amacV14L,1,im25mM_h2o,0.63,-0.006329,216.41,3.881787,0.646,0.001102,185.112,-0.129163
82.66,amacV14L,1,im25mM_h2o,0.632,-0.006272,216.611,3.622157,0.648,0.001096,185.374,-0.129341
82.714,amacV14L,1,im25mM_h2o,0.631,-0.006214,216.943,3.366338,0.646,0.001091,185.451,-0.129484
82.768,amacV14L,1,im25mM_h2o,0.632,-0.006155,216.776,3.114599,0.644,0.001086,185.074,-0.129581
82.822,amacV14L,1,im25mM_h2o,0.628,-0.006096,217.194,2.867182,0.646,0.00108,185.066,-0.129626
82.876,amacV14L,1,im25mM_h2o,0.63,-0.006035,217.014,2.624339,0.645,0.001075,184.878,-0.129613
82.93,amacV14L,1,im25mM_h2o,0.631,-0.005973,217.173,2.386292,0.645,0.00107,184.743,-0.12954
82.984,amacV14L,1,im25mM_h2o,0.628,-0.00591,217.252,2.153273,0.645,0.001064,185.29,-0.129404
83.038,amacV14L,1,im25mM_h2o,0.627,-0.005847,217.25,1.925473,0.645,0.001059,185.412,-0.129206
83.092,amacV14L,1,im25mM_h2o,0.628,-0.005783,217.089,1.703081,0.645,0.001054,185.365,-0.128949
83.146,amacV14L,1,im25mM_h2o,0.629,-0.005718,217.183,1.486248,0.645,0.001049,185.559,-0.128636
83.2,amacV14L,1,im25mM_h2o,0.63,-0.005652,216.86,1.275126,0.645,0.001045,185.149,-0.128273
83.253,amacV14L,1,im25mM_h2o,0.627,-0.005586,216.815,1.069834,0.643,0.00104,185.196,-0.127867
83.307,amacV14L,1,im25mM_h2o,0.626,-0.005518,216.447,0.870495,0.646,0.001036,185.328,-0.127425
83.361,amacV14L,1,im25mM_h2o,0.628,-0.005451,216.649,0.677194,0.643,0.001032,185.231,-0.126956
83.415,amacV14L,1,im25mM_h2o,0.628,-0.005382,216.509,0.489979,0.645,0.001027,185.168,-0.126467
83.469,amacV14L,1,im25mM_h2o,0.627,-0.005314,216.501,0.308906,0.647,0.001024,184.958,-0.125967
83.523,amacV14L,1,im25mM_h2o,0.625,-0.005244,216.458,0.134004,0.646,0.00102,185.231,-0.125461
83.577,amacV14L,1,im25mM_h2o,0.625,-0.005174,216.251,-0.034724,0.646,0.001016,185.174,-0.124956
83.631,amacV14L,1,im25mM_h2o,0.627,-0.005104,215.929,-0.197263,0.644,0.001013,184.813,-0.124458
83.685,amacV14L,1,im25mM_h2o,0.624,-0.005033,215.889,-0.353631,0.644,0.00101,185.028,-0.123971
83.739,amacV14L,1,im25mM_h2o,0.623,-0.004962,215.324,-0.503872,0.646,0.001007,184.906,-0.123499
83.793,amacV14L,1,im25mM_h2o,0.625,-0.004891,215.302,-0.648018,0.647,0.001004,184.863,-0.123044
83.847,amacV14L,1,im25mM_h2o,0.625,-0.004819,215.223,-0.78613,0.644,0.001002,184.862,-0.122604
83.901,amacV14L,1,im25mM_h2o,0.622,-0.004747,214.917,-0.918254,0.643,0.000999,184.909,-0.122179
83.954,amacV14L,1,im25mM_h2o,0.624,-0.004675,214.675,-1.044469,0.645,0.000997,184.82,-0.121766
84.008,amacV14L,1,im25mM_h2o,0.627,-0.004602,214.417,-1.164843,0.645,0.000995,184.994,-0.121359
84.062,amacV14L,1,im25mM_h2o,0.625,-0.004529,214.081,-1.279473,0.645,0.000993,184.732,-0.120954
84.116,amacV14L,1,im25mM_h2o,0.62,-0.004456,213.97,-1.388432,0.643,0.000991,184.667,-0.120543
84.17,amacV14L,1,im25mM_h2o,0.623,-0.004383,213.836,-1.49181,0.647,0.000989,184.898,-0.12012
84.224,amacV14L,1,im25mM_h2o,0.624,-0.004309,213.866,-1.589677,0.647,0.000987,184.723,-0.119675
84.278,amacV14L,1,im25mM_h2o,0.623,-0.004236,213.627,-1.682117,0.646,0.000986,184.666,-0.119201
84.332,amacV14L,1,im25mM_h2o,0.626,-0.004162,213.466,-1.769226,0.644,0.000984,184.62,-0.11869
84.386,amacV14L,1,im25mM_h2o,0.624,-0.004088,213.249,-1.851078,0.647,0.000983,184.731,-0.118132
84.44,amacV14L,1,im25mM_h2o,0.623,-0.004015,213.179,-1.92776,0.648,0.000981,184.702,-0.11752
84.494,amacV14L,1,im25mM_h2o,0.624,-0.003941,212.704,-1.999339,0.645,0.00098,184.729,-0.116845
84.548,amacV14L,1,im25mM_h2o,0.624,-0.003867,212.589,-2.065902,0.647,0.000979,184.855,-0.116098
84.602,amacV14L,1,im25mM_h2o,0.621,-0.003793,212.351,-2.127521,0.646,0.000978,184.584,-0.115272
84.655,amacV14L,1,im25mM_h2o,0.62,-0.00372,211.963,-2.184288,0.646,0.000977,184.638,-0.114358
84.709,amacV14L,1,im25mM_h2o,0.62,-0.003646,211.84,-2.236271,0.645,0.000975,184.623,-0.113347
84.763,amacV14L,1,im25mM_h2o,0.622,-0.003573,212.043,-2.283552,0.646,0.000974,184.596,-0.112234
84.817,amacV14L,1,im25mM_h2o,0.62,-0.003499,211.866,-2.326196,0.646,0.000973,184.686,-0.111013
84.871,amacV14L,1,im25mM_h2o,0.62,-0.003426,211.719,-2.364285,0.644,0.000972,184.649,-0.10968
84.925,amacV14L,1,im25mM_h2o,0.619,-0.003352,211.481,-2.397908,0.644,0.000972,184.823,-0.108232
84.979,amacV14L,1,im25mM_h2o,0.619,-0.003279,211.193,-2.427144,0.647,0.000971,184.77,-0.106669
85.033,amacV14L,1,im25mM_h2o,0.62,-0.003206,210.971,-2.452083,0.647,0.00097,184.654,-0.104992
85.087,amacV14L,1,im25mM_h2o,0.62,-0.003133,210.829,-2.472812,0.646,0.000969,184.471,-0.103203
85.141,amacV14L,1,im25mM_h2o,0.619,-0.00306,210.852,-2.489438,0.646,0.000969,184.677,-0.101305
85.195,amacV14L,1,im25mM_h2o,0.621,-0.002988,210.629,-2.50207,0.647,0.000969,184.661,-0.099307
85.249,amacV14L,1,im25mM_h2o,0.621,-0.002916,210.615,-2.510838,0.648,0.000968,185.046,-0.097216
85.303,amacV14L,1,im25mM_h2o,0.62,-0.002843,210.445,-2.515875,0.648,0.000968,184.801,-0.095045
85.357,amacV14L,1,im25mM_h2o,0.62,-0.002771,210.244,-2.517329,0.649,0.000968,184.93,-0.092809
85.41,amacV14L,1,im25mM_h2o,0.62,-0.0027,210.213,-2.515355,0.648,0.000968,184.851,-0.090522
85.464,amacV14L,1,im25mM_h2o,0.619,-0.002628,209.969,-2.510128,0.65,0.000969,184.686,-0.088203
85.518,amacV14L,1,im25mM_h2o,0.62,-0.002557,209.721,-2.501837,0.65,0.000969,184.693,-0.08587
85.572,amacV14L,1,im25mM_h2o,0.62,-0.002486,209.935,-2.490679,0.647,0.00097,184.636,-0.083541
85.626,amacV14L,1,im25mM_h2o,0.62,-0.002415,209.857,-2.476863,0.646,0.00097,184.598,-0.081236
85.68,amacV14L,1,im25mM_h2o,0.618,-0.002345,209.607,-2.460601,0.648,0.000971,184.875,-0.078975
85.734,amacV14L,1,im25mM_h2o,0.618,-0.002275,209.505,-2.44212,0.648,0.000972,184.805,-0.076778
85.788,amacV14L,1,im25mM_h2o,0.618,-0.002205,209.276,-2.421644,0.647,0.000973,184.639,-0.074663
85.842,amacV14L,1,im25mM_h2o,0.618,-0.002136,208.999,-2.399398,0.648,0.000974,184.749,-0.07265
85.896,amacV14L,1,im25mM_h2o,0.619,-0.002067,209.365,-2.375603,0.648,0.000975,184.747,-0.070753
85.95,amacV14L,1,im25mM_h2o,0.619,-0.001998,209.244,-2.35047,0.645,0.000976,184.828,-0.068989
86.004,amacV14L,1,im25mM_h2o,0.618,-0.00193,209.015,-2.3242,0.645,0.000977,184.868,-0.067369
86.058,amacV14L,1,im25mM_h2o,0.617,-0.001862,208.907,-2.296983,0.647,0.000979,184.474,-0.065905
86.111,amacV14L,1,im25mM_h2o,0.617,-0.001794,208.745,-2.268997,0.647,0.00098,184.629,-0.064605
86.165,amacV14L,1,im25mM_h2o,0.616,-0.001727,208.624,-2.240407,0.647,0.000981,184.662,-0.063475
86.219,amacV14L,1,im25mM_h2o,0.617,-0.001661,208.6,-2.211365,0.647,0.000983,184.558,-0.062519
86.273,amacV14L,1,im25mM_h2o,0.616,-0.001595,208.314,-2.182012,0.647,0.000984,184.64,-0.06174
86.327,amacV14L,1,im25mM_h2o,0.617,-0.001529,208.181,-2.152477,0.648,0.000985,184.726,-0.061135
86.381,amacV14L,1,im25mM_h2o,0.616,-0.001463,208.227,-2.122879,0.648,0.000986,184.898,-0.060704
86.435,amacV14L,1,im25mM_h2o,0.617,-0.001399,208.081,-2.093325,0.649,0.000988,184.958,-0.060441
86.489,amacV14L,1,im25mM_h2o,0.616,-0.001334,207.941,-2.063911,0.648,0.000989,184.585,-0.060342
86.543,amacV14L,1,im25mM_h2o,0.618,-0.00127,207.927,-2.034718,0.648,0.00099,184.762,-0.060397
86.597,amacV14L,1,im25mM_h2o,0.619,-0.001207,207.523,-2.005817,0.647,0.000991,184.69,-0.060599
86.651,amacV14L,1,im25mM_h2o,0.618,-0.001144,207.518,-1.977268,0.647,0.000992,184.686,-0.060938
86.705,amacV14L,1,im25mM_h2o,0.617,-0.001081,207.406,-1.949121,0.649,0.000992,184.626,-0.061402
86.759,amacV14L,1,im25mM_h2o,0.618,-0.001019,207.028,-1.921414,0.648,0.000993,184.371,-0.061979
86.812,amacV14L,1,im25mM_h2o,0.618,-0.000958,207.024,-1.894177,0.647,0.000993,184.5,-0.062656
86.866,amacV14L,1,im25mM_h2o,0.616,-0.000897,206.871,-1.867427,0.647,0.000994,184.592,-0.063419
86.92,amacV14L,1,im25mM_h2o,0.618,-0.000836,206.73,-1.841172,0.647,0.000994,184.559,-0.064255
